country,segment,sales_rep_id,sales_team_name,jobs_90d,rev_per_job,revenue_90d,pqr_90d
AU,ACC,5101,AU-NAM-ACCDE-SYD-1,92845,0.6,60185.4,40194.8
AU,ACC,6383,AU-NAM-ACCDE-SYD-1,38204,0.4,15798.7,13250.1
AU,ACC,9208,AU-M-ACCDE-SYD-1,31053,3.8,117882.5,126683.6
AU,ACC,13758,AU-M-ACCDE-SYD-1,17645,3.3,57689.3,63998.0
AU,ACC,17704,AU-NAM-ACCDE-SYD-1,77929,0.5,40521.2,21485.9
AU,ACC,18351,AU-M-ACCDE-SYD-1,28661,2.9,84205.7,62822.9
AU,ACC,24772,AU-M-ACCDE-SYD-1,46863,1.8,83425.1,78579.6
AU,ACC,25650,AU-M-ACCDE-SYD-1,15093,3.1,46590.0,62452.8
AU,ACC,30398,AU-M-ACCDE-SYD-1,25464,3.6,92342.7,80095.9
AU,ACC,35451,AU-NAM-ACCDE-SYD-1,121561,0.2,27353.2,18464.5
AU,ACC,43078,AU-M-ACCDE-SYD-1,20501,3.7,75951.3,89038.5
AU,ACC,43720,AU-M-ACCDE-SYD-1,42695,1.3,57555.9,55963.9
AU,NAM,8861,AU-NAM-ACCSA-SYD-1,28155,0.4,10495.8,8816.7
AU,NAM,14665,AU-NAM-ACCSA-SYD-1,56243,0.2,13696.5,8623.3
AU,NAM,20039,AU-NAM-ACCSA-SYD-1,39530,0.5,18382.5,21864.2
AU,NAM,25018,AU-NAM-ACCSA-SYD-1,56598,0.4,21920.8,11285.8
BNL,ACC,4940,BE-NAM-ACCDE-BRU-1,11277,4.5,50922.3,24322.9
BNL,ACC,5286,NL-M-ACCDE-AMS-2,10848,5.8,63207.4,36660.6
BNL,ACC,6493,NL-M-ACCDE-AMS-2,14796,6.4,94057.2,26333.4
BNL,ACC,8128,BE-NAM-ACCDE-BRU-1,24370,1.8,43020.9,24829.2
BNL,ACC,8673,NL-M-ACCDE-AMS-2,8674,8.7,75594.8,60899.0
BNL,ACC,8834,NL-NAM-ACCDE-AMS-1,28621,0.7,20076.2,17167.8
BNL,ACC,10379,NL-M-ACCDE-AMS-2,13555,3.3,44186.4,32463.8
BNL,ACC,10493,NL-NAM-ACCDE-AMS-1,29000,0.8,22676.1,10420.9
BNL,ACC,13541,BE-NAM-ACCDE-BRU-1,11573,7.6,88115.0,50734.6
BNL,ACC,14772,NL-M-ACCDE-AMS-2,23124,2.0,45303.4,42488.0
BNL,ACC,14813,BE-NAM-ACCDE-BRU-1,4680,20.8,97199.1,71407.8
BNL,ACC,16472,NL-NAM-ACCDE-AMS-1,25522,1.2,29544.9,17598.2
BNL,ACC,16516,BE-NAM-ACCDE-BRU-1,23820,2.2,53141.9,37194.0
BNL,ACC,16573,NL-M-ACCDE-AMS-2,12172,5.8,70027.2,38150.5
BNL,ACC,17142,BE-M-ACCDE-BRU-1,22051,2.7,59074.8,36731.5
BNL,ACC,19507,BE-M-ACCDE-BRU-1,143039,0.5,74555.3,61204.4
BNL,ACC,19806,BE-M-ACCDE-BRU-1,6119,11.4,69472.8,51363.6
BNL,ACC,27047,BE-NAM-ACCDE-BRU-1,4696,23.7,111479.6,103958.5
BNL,ACC,31700,NL-M-ACCDE-DUB-1,10701,5.4,57796.1,29701.1
BNL,ACC,35575,NL-M-ACCDE-DUB-1,7814,10.0,78311.1,66254.9
BNL,ACC,42831,BE-M-ACCDE-BRU-1,14384,4.6,66066.7,57142.2
BNL,ACC,43160,BE-M-ACCDE-BRU-1,4257,15.2,64640.8,39214.2
BNL,ACC,44003,BE-M-ACCDE-BRU-1,3112,34.1,106172.2,60360.9
BNL,ACC,46334,BE-M-ACCDE-BRU-1,2924,15.4,44896.9,40109.9
BNL,ISDCA,30907,NL-ISDCA-DE-DUB-1,13532,16.5,223223.5,15234.5
BNL,L,3638,NL-L-SA-DUB-1,20030,6.7,134913.1,138478.0
BNL,L,6382,NL-L-DE-AMS-1,38839,3.1,118894.8,75409.6
BNL,L,9479,NL-L-DE-AMS-1,17851,7.2,128308.2,127323.8
BNL,L,16517,BE-L-SA-BRU-1,21715,1.1,23261.1,35614.4
BNL,L,17951,NL-L-DE-AMS-1,45123,1.9,86967.1,70205.1
BNL,L,28956,NL-L-DE-AMS-1,20958,8.1,169318.5,149402.1
BNL,L,33964,NL-L-SA-DUB-1,31243,6.8,211904.5,154615.2
BNL,L,35143,NL-L-SA-DUB-1,20938,6.6,137232.2,117498.8
BNL,L,36246,NL-L-SA-DUB-1,23924,5.2,123736.6,128765.4
BNL,L,39849,BE-L-SA-BRU-1,16619,1.3,21226.8,21340.3
BNL,L,42609,NL-L-DE-AMS-1,15343,8.6,131314.1,103972.3
BNL,M,6393,NL-M-DE-DUB-1,10388,50.8,527724.9,427966.0
BNL,M,6585,NL-M-DE-DUB-2,8979,55.2,495861.5,374846.4
BNL,M,6917,NL-M-PSE-AMS-1,13032,2.5,32517.1,20272.2
BNL,M,9379,NL-M-DE-AMS-1,7107,81.4,578337.4,465234.1
BNL,M,12914,NL-M-DE-AMS-1,17871,28.6,510544.0,511643.3
BNL,M,13680,NL-M-DE-AMS-1,8743,48.5,424348.0,355596.1
BNL,M,15870,NL-M-SA-DUB-1,18891,10.5,199184.6,215958.9
BNL,M,18422,NL-M-DE-AMS-1,8851,51.3,453874.8,348755.2
BNL,M,19493,NL-M-DE-DUB-1,12358,37.5,463109.5,360673.6
BNL,M,21208,NL-M-DE-DUB-2,24425,16.8,411327.3,369796.0
BNL,M,30795,NL-M-DE-DUB-2,15676,28.0,438245.7,380323.5
BNL,M,31711,NL-M-PSE-AMS-1,24072,3.3,79806.3,66522.4
BNL,M,32064,NL-M-SA-DUB-1,16628,11.9,197871.5,176171.7
BNL,M,35817,NL-M-DE-DUB-1,11434,46.9,535746.6,380053.1
BNL,M,38440,NL-M-SA-DUB-1,19505,11.6,226985.9,236077.0
BNL,M,40233,NL-M-DE-DUB-2,6406,62.7,401846.5,356383.0
BNL,M,41428,NL-M-SA-DUB-1,35327,1.0,36225.2,20108.1
BNL,M,42904,NL-M-SA-DUB-1,13389,16.6,221915.6,187050.9
BNL,M,44931,NL-M-DE-DUB-1,11168,43.6,487304.4,393379.4
BNL,M,45182,NL-M-DE-DUB-1,9982,47.4,472963.6,386296.4
BNL,NAM,2609,NL-NAM-ACCSA-AMS-1,78493,0.6,49349.0,26686.2
BNL,NAM,2769,NL-NAM-SA-AMS-1,217077,0.3,61486.8,53285.0
BNL,NAM,3735,NL-NAM-SA-AMS-2,89037,1.5,131060.1,82194.9
BNL,NAM,6572,NL-NAM-B2B-AMS-1,48813,0.3,16152.8,29830.8
BNL,NAM,6949,NL-NAM-SA-AMS-2,175406,0.6,110303.3,92528.3
BNL,NAM,6950,NL-NAM-RHLOG-AMS-1,8446,1.7,14495.1,25682.6
BNL,NAM,7652,NL-NAM-B2B-AMS-1,10494,3.7,39277.0,22642.1
BNL,NAM,8757,NL-NAM-PSE-AMS-1,9037,10.6,96066.0,17318.5
BNL,NAM,8835,NL-NAM-SA-AMS-1,90594,0.5,42470.2,33558.0
BNL,NAM,8842,NL-NAM-RHLOG-AMS-1,16729,2.3,38214.8,27827.1
BNL,NAM,9592,NL-NAM-B2B-AMS-1,10935,34.7,379593.2,10509.2
BNL,NAM,9828,NL-NAM-B2B-AMS-1,23037,2.5,57368.9,12951.4
BNL,NAM,9895,BE-NAM-PSE-BRU-1,81815,0.9,76370.0,81305.4
BNL,NAM,10014,NL-NAM-RHLOG-AMS-1,21107,1.3,27694.2,13697.0
BNL,NAM,10018,NL-NAM-RHLOG-AMS-1,32916,0.9,30578.8,28395.1
BNL,NAM,10233,BE-NAM-ACCSA-BRU-1,124498,0.3,35495.9,24619.5
BNL,NAM,11636,NL-NAM-RHLOG-AMS-1,38846,15.8,614842.8,313669.7
BNL,NAM,14732,BE-NAM-ACCSA-BRU-1,136515,0.6,88207.1,76962.2
BNL,NAM,15055,NL-NAM-ACCSA-AMS-1,56471,0.3,15951.1,21308.0
BNL,NAM,15382,NL-NAM-SA-AMS-1,43548,0.8,34120.0,36862.9
BNL,NAM,16506,NL-NAM-SA-AMS-1,153908,0.8,120721.7,48128.0
BNL,NAM,17728,NL-NAM-B2B-AMS-1,11436,5.9,67529.6,59869.8
BNL,NAM,18845,BE-NAM-ACCSA-BRU-1,138429,0.1,15446.6,17618.1
BNL,NAM,25654,NL-NAM-PSE-AMS-2,22836,1.0,21898.8,17295.1
BNL,NAM,34395,BE-NAM-ACCSA-BRU-1,117165,0.1,6550.6,6579.5
BNL,NAM,34781,NL-NAM-SA-AMS-1,35407,2.9,102938.2,109444.7
BNL,NAM,35567,NL-NAM-RHLOG-AMS-1,21305,8.5,181588.2,117070.2
BNL,NAM,36094,NL-NAM-SA-AMS-2,92098,0.4,40744.1,41487.6
BNL,NAM,40919,NL-NAM-ACCSA-AMS-1,47093,1.4,63710.4,24602.4
BNL,NAM,42814,BE-NAM-PSE-BRU-1,24071,1.0,24774.4,20241.6
BNL,NAM,45895,NL-NAM-PSE-AMS-2,30542,0.8,25775.0,24257.8
BNL,NAM,46717,NL-NAM-PSE-AMS-1,12891,2.8,36016.9,47460.3
BNL,NAMDCA,16586,NL-NAMDCA-DE-AMS-1,45237,3.3,148781.5,89531.6
BR,M,8152,BR-M-DE-SAO-1,44967,1.3,59866.8,40726.3
BR,M,28881,BR-M-DE-SAO-1,164108,0.2,36723.4,23626.6
BR,M,39738,BR-M-SA-SAO-1,21300,1.9,39718.5,40210.7
BR,M,40197,BR-M-SA-SAO-1,433433,0.0,19903.0,13838.8
BR,M,41946,BR-M-DE-SAO-1,473317,0.1,68579.6,61753.9
BR,M,42830,BR-M-DE-SAO-1,76175,0.6,45105.4,43288.5
BR,M,42853,BR-M-DE-SAO-1,28934,1.7,50389.8,45803.7
BR,NAM,6425,BR-NAM-DE-SAO-1,35483,15.6,554393.6,144407.8
BR,NAM,14913,BR-NAM-DE-SAO-1,47814,0.2,10812.4,6506.0
BR,NAM,29156,BR-NAM-DE-SAO-1,54168,0.5,24722.4,10222.7
BR,NAM,42815,BR-NAM-DE-SAO-1,38989,0.2,6153.1,5135.6
CA,ACC,7771,CA-NAM-ACCDE-TOR-1,59551,1.7,98839.3,64965.4
CA,ACC,9566,CA-NAM-ACCDE-WEST-1,54753,2.6,141566.3,135465.7
CA,ACC,10081,CA-NAM-ACCDE-WEST-1,46408,4.3,199144.2,167469.9
CA,ACC,31663,CA-NAM-ACCDE-TOR-1,39254,2.7,104793.3,79445.0
CA,L,6843,CA-L-DE-TOR-1,16233,11.9,193719.3,152401.1
CA,L,9082,CA-L-DE-TOR-1,18126,15.3,277022.4,198057.9
CA,L,12154,CA-L-DE-TOR-1,28731,5.3,151815.7,140588.1
CA,L,13215,CA-L-DE-TOR-1,16496,3.5,57829.6,39878.3
CA,L,13566,CA-L-DE-TOR-1,21823,6.0,131094.1,86947.6
CA,L,13568,CA-L-DE-TOR-1,24628,10.1,249632.2,239583.5
CA,L,14488,CA-L-DE-TOR-1,26862,13.8,370715.4,280218.7
CA,L,16319,CA-L-DE-TOR-1,23889,9.4,224580.2,173081.3
CA,L,18922,CA-L-SA-TOR-1,28949,3.2,93441.3,65597.8
CA,L,19536,CA-L-SA-TOR-1,189298,0.4,71851.1,49923.6
CA,L,19589,CA-L-SA-TOR-1,27351,6.2,170136.5,137132.7
CA,L,21019,CA-L-DE-TOR-1,20238,7.3,148577.9,146849.7
CA,M,1855,CA-M-DE-TOR-1,8470,31.2,263858.1,196152.6
CA,M,3141,CA-M-DE-TOR-4,7268,30.6,222085.7,197275.6
CA,M,6316,CA-M-DE-TOR-2,6729,36.9,248590.3,171086.6
CA,M,8381,CA-M-DE-TOR-1,7071,30.4,214729.7,199656.5
CA,M,9085,CA-M-DE-TOR-1,7029,28.7,202067.8,138975.1
CA,M,9401,CA-M-DE-TOR-2,6959,37.5,261020.4,192451.2
CA,M,9973,CA-M-DE-TOR-2,8402,37.4,314243.5,268641.7
CA,M,11152,CA-M-DE-TOR-4,22471,15.7,353039.7,296396.2
CA,M,12156,CA-M-DE-TOR-1,6660,40.3,268573.2,231196.9
CA,M,13561,CA-M-DE-MTL-1,14680,27.2,398743.5,292656.4
CA,M,13570,CA-M-ACC-TOR-1,21867,3.1,67427.7,31331.9
CA,M,14890,CA-M-DE-TOR-1,7331,45.2,331600.9,249980.0
CA,M,14892,CA-M-DE-TOR-4,9077,37.1,336773.6,243195.3
CA,M,16354,CA-M-DE-MTL-2,15289,24.0,366379.7,331526.0
CA,M,16715,CA-M-DE-TOR-4,10738,20.0,215029.1,175055.6
CA,M,17256,CA-M-DE-TOR-4,7787,49.9,388301.0,322628.3
CA,M,18928,CA-M-DE-MTL-2,16467,17.1,281045.2,237349.6
CA,M,19002,CA-M-DE-MTL-1,24245,15.9,385681.2,351374.2
CA,M,19359,CA-M-DE-TOR-1,12437,18.7,232754.8,190461.4
CA,M,19535,CA-M-DE-TOR-4,6677,42.8,285648.1,239756.5
CA,M,19549,CA-M-DE-TOR-4,7932,40.5,321269.1,266193.9
CA,M,22888,CA-M-SA-TOR-1,10079,15.9,160083.1,120767.0
CA,M,23442,CA-M-DE-TOR-2,11488,29.5,338858.8,272444.3
CA,M,23981,CA-M-DE-TOR-1,7081,37.5,265665.0,230335.2
CA,M,24622,CA-M-DE-TOR-2,6879,38.6,265626.6,198299.2
CA,M,26765,CA-M-DE-TOR-2,8519,40.1,341986.8,295153.0
CA,M,28681,CA-M-DE-MTL-2,13609,29.9,407351.3,314888.1
CA,M,28897,CA-M-DE-TOR-4,7741,34.7,268241.6,214710.3
CA,M,29046,CA-M-DE-TOR-2,7058,38.7,272826.4,266979.4
CA,M,29094,CA-M-ACC-TOR-1,30585,2.0,60225.6,29605.6
CA,M,30207,CA-M-ACC-TOR-1,22119,3.9,85243.2,28478.9
CA,M,30235,CA-M-ACC-TOR-1,21778,2.9,63930.7,35905.9
CA,M,30251,CA-M-DE-TOR-4,7781,38.0,295855.8,272061.7
CA,M,30945,CA-M-DE-MTL-1,17244,17.8,306529.9,250000.8
CA,M,31197,CA-M-DE-TOR-2,7069,42.9,303389.0,249990.7
CA,M,31712,CA-M-SA-TOR-1,17527,7.1,125075.5,97628.3
CA,M,31714,CA-M-DE-TOR-2,12586,29.1,366389.9,293316.1
CA,M,31789,CA-M-DE-MTL-2,21488,21.3,456907.7,367549.2
CA,M,32085,CA-M-ACC-TOR-1,22353,3.7,81874.3,29723.7
CA,M,32867,CA-M-DE-MTL-1,17594,19.5,342443.4,291831.0
CA,M,33605,CA-M-ACC-TOR-1,58763,0.7,42367.5,30060.5
CA,M,33712,CA-M-DE-MTL-2,19022,14.7,279626.7,230342.4
CA,M,35195,CA-M-SA-TOR-1,9327,10.7,100158.5,92662.6
CA,M,38275,CA-M-DE-MTL-2,12388,23.5,291583.9,218273.8
CA,M,39535,CA-M-DE-TOR-1,7977,30.6,244246.5,233733.6
CA,M,44450,CA-M-DE-TOR-2,7031,57.3,402992.4,316379.0
CA,NAM,1778,CA-NAM-B2B-TOR-2,24644,2.2,54733.6,24774.2
CA,NAM,2277,CA-NAM-B2B-TOR-2,13791,8.8,121545.8,61280.3
CA,NAM,2336,CA-NAM-DE-MTL-1,49844,5.1,255818.3,148335.7
CA,NAM,3143,CA-NAM-SA-TOR-1,76075,1.6,122733.0,85730.1
CA,NAM,3771,CA-NAM-B2B-TOR-1,95074,1.2,115505.3,50554.7
CA,NAM,3773,CA-NAM-DE-MTL-1,20824,4.1,85882.4,105478.8
CA,NAM,4789,CA-NAM-B2B-TOR-2,93819,3.0,279674.2,155659.7
CA,NAM,5374,CA-NAM-DE-MTL-1,73932,1.8,131341.2,66487.4
CA,NAM,5774,CA-NAM-B2B-TOR-1,67185,1.5,101247.8,108312.2
CA,NAM,6313,CA-NAM-B2B-TOR-1,31226,6.5,202383.8,179210.6
CA,NAM,6314,CA-NAM-HC-TOR-1,47237,1.6,73574.0,41108.4
CA,NAM,8268,CA-NAM-DE-MTL-1,161502,0.4,69506.0,85671.7
CA,NAM,8414,CA-NAM-DE-MTL-1,39506,5.0,197000.4,213011.7
CA,NAM,11030,CA-NAM-B2B-WEST-1,44161,2.2,98231.7,120532.6
CA,NAM,16304,CA-NAM-DE-MTL-1,61700,1.3,79281.4,74116.4
CA,NAM,16724,CA-NAM-B2B-WEST-1,31148,4.7,145951.9,114191.1
CA,NAM,18206,CA-NAM-B2B-WEST-1,34995,5.4,190107.9,145755.6
CA,NAM,18698,CA-NAM-B2B-WEST-1,9749,20.4,198530.4,114538.0
CA,NAM,18956,CA-NAM-DE-MTL-1,38463,5.4,208164.4,156848.8
CA,NAM,24466,CA-NAM-B2B-WEST-1,29132,13.0,377319.2,289810.6
CA,NAM,31293,CA-NAM-B2B-TOR-2,27333,7.5,203870.2,242679.7
CA,UMM,1974,CA-MUpper-DE-TOR-1,12086,13.8,166848.1,109715.8
CA,UMM,6087,CA-MUpper-DE-TOR-1,8762,32.6,285382.2,224070.3
CA,UMM,6476,CA-MUpper-DE-TOR-1,10899,14.2,155029.6,118356.9
CA,UMM,14487,CA-MUpper-DE-TOR-1,8503,20.7,175874.1,117394.9
CA,UMM,15982,CA-MUpper-DE-TOR-1,10990,15.2,167252.5,137196.0
CA,UMM,18224,CA-MUpper-DE-TOR-1,7639,30.8,235335.8,140526.8
CA,UMM,23978,CA-MUpper-DE-TOR-1,10476,16.4,171860.9,132151.7
CA,UMM,25985,CA-MUpper-DE-TOR-1,8829,18.5,163053.6,131257.0
CA,UMM,26599,CA-MUpper-DE-TOR-1,9939,19.1,189731.3,151935.2
CA,UMM,32629,CA-MUpper-DE-TOR-1,11591,11.8,137316.4,140788.8
DACH,ACC,3431,DE-NAM-ACCDE-DUSS-1,31521,1.7,53082.6,25133.2
DACH,ACC,7140,DE-M-ACCDE-DUB-1,16365,2.7,43822.5,19252.6
DACH,ACC,7552,DE-NAM-ACCDE-DUSS-1,26768,1.6,42889.7,21195.5
DACH,ACC,7891,DE-M-ACCDE-DUSS-2,7876,6.5,51516.7,17712.9
DACH,ACC,7897,DE-M-ACCDE-DUSS-2,8458,1.2,10183.6,10004.9
DACH,ACC,8582,CH-NAM-ACCDE-ZRH-1,44112,0.6,26120.1,5777.3
DACH,ACC,8644,CH-NAM-ACCDE-ZRH-1,27685,1.4,38163.3,14578.6
DACH,ACC,9591,DE-M-ACCDE-DUSS-1,12201,2.9,35497.3,13220.6
DACH,ACC,10153,DE-M-ACCDE-DUSS-2,4735,7.3,34426.6,25969.8
DACH,ACC,11271,CH-M-ACCDE-ZRH-1,17320,1.8,31003.9,17795.9
DACH,ACC,12566,DE-M-ACCDE-DUSS-1,10582,1.2,12909.4,11641.6
DACH,ACC,13497,DE-NAM-ACCDE-DUSS-1,18015,1.1,18965.7,9970.7
DACH,ACC,14875,DE-M-ACCDE-DUSS-4,78554,0.4,33141.6,5370.1
DACH,ACC,15322,DE-M-ACCDE-DUB-1,4457,5.6,25087.3,22410.3
DACH,ACC,15806,DE-M-ACCDE-DUSS-2,7307,2.3,17102.6,8825.3
DACH,ACC,15862,DE-M-ACCDE-DUSS-4,2911,3.2,9380.7,7110.9
DACH,ACC,16137,DE-M-ACCDE-DUB-2,8850,11.3,99799.9,60168.0
DACH,ACC,17415,DE-M-ACCDE-DUSS-1,26727,0.9,24383.2,23942.0
DACH,ACC,17416,DE-M-ACCDE-DUB-1,27473,1.0,28318.3,23111.0
DACH,ACC,17417,DE-M-ACCDE-DUSS-1,13037,1.6,20831.3,15512.2
DACH,ACC,17949,DE-M-ACCDE-DUSS-2,4160,2.8,11583.8,7382.4
DACH,ACC,17950,DE-M-ACCDE-DUSS-2,84007,0.3,24115.9,8423.2
DACH,ACC,18645,CH-M-ACCDE-ZRH-1,10511,1.5,16035.6,10221.8
DACH,ACC,18832,DE-NAM-ACCDE-DUSS-1,29638,0.3,9875.4,16207.3
DACH,ACC,20186,DE-M-ACCDE-DUSS-2,53119,0.1,6431.2,8323.8
DACH,ACC,23573,DE-M-ACCDE-DUB-2,13804,3.5,48207.6,9472.9
DACH,ACC,24361,CH-NAM-ACCDE-ZRH-1,23376,0.8,18208.5,18306.7
DACH,ACC,24602,DE-NAM-ACCDE-DUSS-1,28477,0.1,2362.9,11147.9
DACH,ACC,26620,DE-M-ACCDE-DUB-1,1917433,0.0,65805.6,19634.3
DACH,ACC,26631,DE-M-ACCDE-DUB-1,17656,1.4,25366.5,9740.0
DACH,ACC,30258,CH-NAM-ACCDE-ZRH-1,31116,1.0,30677.2,52307.8
DACH,ACC,34377,DE-M-ACCDE-DUSS-1,8573,2.1,17777.4,10311.9
DACH,ACC,36514,CH-NAM-ACCDE-ZRH-1,27518,0.7,18977.3,21457.0
DACH,ACC,42818,CH-M-ACCDE-ZRH-1,9144,2.9,26562.3,9904.5
DACH,ACC,42825,CH-M-ACCDE-ZRH-1,5608,6.7,37414.3,29560.9
DACH,ACC,42826,CH-M-ACCDE-ZRH-1,15715,2.4,37072.2,24996.9
DACH,ACC,42970,CH-M-ACCDE-ZRH-1,2413,5.2,12529.3,6768.2
DACH,ACC,43788,CH-M-ACCDE-ZRH-1,2864,6.2,17887.2,8242.0
DACH,ACC,43968,DE-M-ACCDE-DUSS-3,4377,2.0,8688.1,7501.5
DACH,ACC,44294,DE-M-ACCDE-DUSS-3,4903,4.7,23119.7,14542.9
DACH,ACC,44444,DE-M-ACCDE-DUB-1,9661,2.5,23677.4,20907.0
DACH,ACC,44710,DE-M-ACCDE-DUB-2,3811,8.6,32754.3,10283.7
DACH,ACC,44716,DE-M-ACCDE-DUSS-4,4247,1.4,6135.9,10354.9
DACH,ACC,44719,CH-M-ACCDE-ZRH-1,5089,3.2,16080.1,20032.4
DACH,ACC,44720,DE-M-ACCDE-DUB-2,2583,6.3,16206.6,18882.3
DACH,ACC,44722,DE-M-ACCDE-DUSS-3,4517,8.7,39434.1,22639.6
DACH,ACC,45423,DE-M-ACCDE-DUB-1,6409,8.9,56873.6,46397.2
DACH,ACC,45427,DE-M-ACCDE-DUSS-4,1635,3.1,5118.8,8405.5
DACH,ACC,45894,DE-M-ACCDE-DUB-2,7392,3.0,21857.6,17905.3
DACH,ACC,45896,DE-M-ACCDE-DUSS-2,5138,1.9,9830.8,5101.1
DACH,ISDCA,16627,DE-ISDCA-DE-DUSS-1,7761,8.9,68726.2,164128.2
DACH,ISDCA,45111,DE-ISDCA-DE-DUSS-1,92446,0.7,60700.5,74938.0
DACH,L,5898,DE-L-DE-DUSS-1,17825,11.1,198484.3,192621.3
DACH,L,7261,DE-L-DE-DUSS-1,16055,5.9,94780.6,83487.3
DACH,L,12199,DE-L-DE-DUSS-2,20330,3.7,74921.2,84947.3
DACH,L,13395,DE-L-SA-DUSS-1,41287,4.8,196306.0,175984.7
DACH,L,13499,DE-L-DE-DUSS-2,17846,12.0,214141.0,176822.3
DACH,L,13503,DE-L-SA-DUSS-1,39397,10.8,424273.5,195841.6
DACH,L,14348,DE-L-DE-DUSS-1,7848,7.8,60991.3,77819.5
DACH,L,14778,DE-L-DE-DUSS-2,41916,6.5,270589.6,258793.9
DACH,L,15323,DE-L-DE-DUSS-2,21271,4.3,90733.9,137913.9
DACH,L,15830,DE-L-DE-DUSS-2,18364,17.0,312444.1,279642.2
DACH,L,17426,DE-L-DE-DUSS-1,20402,6.6,134393.1,110742.2
DACH,L,18849,DE-L-DE-DUSS-1,21183,5.4,113596.1,84253.5
DACH,L,19115,DE-L-SA-DUSS-1,51458,2.3,118330.3,87082.0
DACH,L,21204,DE-L-SA-DUSS-1,35728,4.3,152620.5,85553.5
DACH,L,23577,DE-L-DE-DUSS-2,16043,15.0,241034.3,151454.2
DACH,L,38749,DE-L-DE-DUSS-2,20693,4.6,94436.5,82030.3
DACH,L,44596,DE-L-DE-DUSS-2,19860,13.0,258791.7,127807.5
DACH,M,4867,DE-M-SA-DUSS-1,25237,12.0,304026.5,230207.2
DACH,M,5484,DE-M-DE-DUSS-3,13580,32.7,444412.5,413187.6
DACH,M,9206,DE-M-DE-DUSS-1,10388,30.5,316410.9,245523.9
DACH,M,9858,DE-M-PSE-DUSS-1,7271,4.2,30893.1,28069.0
DACH,M,10167,DE-M-DE-DUSS-3,20861,20.6,430041.7,343753.5
DACH,M,11649,DE-M-DE-DUSS-1,14249,21.2,302546.0,249341.8
DACH,M,11873,DE-M-SA-DUSS-1,21168,7.6,161704.6,179968.1
DACH,M,12213,DE-M-DE-DUSS-3,22374,18.5,414426.5,327279.6
DACH,M,12240,DE-M-DE-DUB-1,10181,49.1,499889.3,374655.2
DACH,M,14402,DE-M-DE-DUSS-1,18637,17.8,332594.0,266874.6
DACH,M,14633,DE-M-DE-DUB-1,11660,37.7,439230.5,362070.2
DACH,M,19328,DE-M-DE-DUSS-1,11480,25.2,289097.0,211474.1
DACH,M,20198,DE-M-DE-DUSS-3,13949,34.5,481378.0,430768.4
DACH,M,20963,DE-M-DE-DUSS-1,11191,40.6,454274.1,301166.4
DACH,M,21193,DE-M-DE-DUSS-3,14001,19.6,274576.9,218423.2
DACH,M,29573,DE-M-PSE-DUSS-1,8625,2.4,21053.8,32640.3
DACH,M,34786,DE-M-DE-DUSS-1,50289,5.1,257802.6,223823.5
DACH,M,38356,DE-M-DE-DUB-1,7634,73.3,559309.4,457262.2
DACH,M,38465,DE-M-DE-DUB-1,11470,38.5,441570.1,385917.2
DACH,M,39671,DE-M-DE-DUSS-3,14001,27.8,389016.9,360831.5
DACH,M,41360,DE-M-DE-DUSS-1,14846,22.3,330747.8,260039.0
DACH,M,41363,DE-M-SA-DUSS-1,41194,8.8,360524.5,307814.0
DACH,M,41364,DE-M-DE-DUB-1,16747,25.7,430797.5,333246.0
DACH,M,41802,DE-M-PSE-DUSS-1,8759,4.0,35220.4,29286.7
DACH,M,42732,DE-M-DE-DUB-1,8297,35.7,295840.5,248471.7
DACH,M,42738,DE-M-DE-DUB-1,8199,61.1,500677.4,345830.2
DACH,M,43163,DE-M-DE-DUB-1,9087,40.5,367824.2,363036.0
DACH,M,45187,DE-M-DE-DUB-1,9424,28.9,272037.6,228004.2
DACH,M,46336,DE-M-DE-DUB-1,4281,56.7,242913.4,219489.6
DACH,M,46542,DE-M-DE-DUB-1,10586,21.3,225012.3,212771.8
DACH,NAM,1726,DE-NAM-SA-DUSS-1,65353,1.6,102760.7,107586.4
DACH,NAM,3632,DE-NAM-SA-DUSS-2,57184,1.9,106077.8,74344.1
DACH,NAM,5492,DE-NAM-B2B-DUSS-1,174090,0.2,39741.4,46558.4
DACH,NAM,7992,DE-NAM-RHLOG-DUSS-1,26124,3.9,101805.7,48185.0
DACH,NAM,7996,CH-NAM-ACCSA-ZRH-1,185969,0.1,18392.9,30706.5
DACH,NAM,8327,DE-NAM-B2B-DUSS-1,42456,5.1,215652.0,73971.4
DACH,NAM,8756,DE-NAM-SA-DUSS-1,76225,0.8,63420.1,50197.8
DACH,NAM,8985,DE-NAM-HC-DUSS-1,25210,2.6,64661.9,76010.6
DACH,NAM,9018,DE-NAM-SA-DUSS-1,117726,1.0,113578.4,65164.2
DACH,NAM,9589,DE-NAM-RHLOG-DUSS-1,131272,0.6,81195.1,95345.4
DACH,NAM,10383,DE-NAM-ACCSA-DUSS-2,38436,4.9,188709.3,209702.1
DACH,NAM,11132,DE-NAM-PSE-DUSS-1,27350,1.8,49918.7,58766.8
DACH,NAM,11711,DE-NAM-RHLOG-DUSS-1,42313,0.4,18341.7,10420.4
DACH,NAM,12056,DE-NAM-PSE-DUSS-1,57641,2.0,112970.4,109715.9
DACH,NAM,14424,DE-NAM-SA-DUSS-2,106648,0.7,71743.2,33042.1
DACH,NAM,14779,DE-NAM-SA-DUSS-1,96276,2.2,211682.8,220230.5
