country,segment,sales_rep_id,sales_team_name,pcid_count,impact_calls_90d,impact_calls_per_account,segment_avg_coverage,too_big
DACH,NAMDCA,33256,DE-NAMDCA-DE-DUSS-1,11,64,5,4.25,false
DACH,NAMDCA,45425,DE-NAMDCA-DE-DUSS-1,26,34,1,4.25,true
FR,ACC,6486,FR-M-ACCDE-PAR-1,241,216,0,0.08,true
FR,ACC,6928,FR-M-ACCDE-DUB-1,221,1,0,0.08,true
FR,ACC,11650,FR-M-ACCDE-DUB-1,222,137,0,0.08,true
FR,ACC,11955,FR-NAM-ACCDE-PAR-1,62,3,0,0.08,false
FR,ACC,13505,FR-NAM-ACCDE-PAR-1,46,22,0,0.08,false
FR,ACC,14739,FR-M-ACCDE-DUB-1,239,155,0,0.08,true
FR,ACC,14741,FR-NAM-ACCDE-PAR-1,53,15,0,0.08,false
FR,ACC,18831,FR-M-ACCDE-PAR-1,231,172,0,0.08,true
FR,ACC,19822,FR-M-ACCDE-DUB-1,219,35,0,0.08,true
FR,ACC,25407,FR-M-ACCDE-DUB-1,236,296,1,0.08,false
FR,ACC,34425,FR-M-ACCDE-DUB-1,238,160,0,0.08,true
FR,ACC,44449,FR-M-ACCDE-DUB-1,236,194,0,0.08,true
FR,ACC,45449,FR-M-ACCDE-DUB-1,229,91,0,0.08,true
FR,ISDCA,14044,FR-ISDCA-DE-DUB-1,38,4,0,0.0,false
FR,ISDCA,32508,FR-ISDCA-DE-DUB-1,122,97,0,0.0,false
FR,ISDCA,32911,FR-ISDCA-DE-DUB-1,212,48,0,0.0,false
FR,ISDCA,45904,FR-ISDCA-DE-DUB-1,94,,,0.0,
FR,L,2647,FR-L-DE-DUB-1,37,106,2,1.8,true
FR,L,4173,FR-L-DE-DUB-1,37,1,0,1.8,false
FR,L,4831,FR-L-DE-DUB-1,39,132,3,1.8,false
FR,L,14848,FR-L-DE-DUB-1,39,100,2,1.8,false
FR,L,15837,FR-L-DE-DUB-1,38,82,2,1.8,false
FR,L,25632,FR-L-DE-DUB-1,39,,,1.8,false
FR,L,26680,FR-L-DE-DUB-1,37,145,3,1.8,false
FR,L,28994,FR-L-SA-DUB-1,66,148,2,1.8,false
FR,L,38381,FR-L-DE-DUB-1,40,114,2,1.8,false
FR,L,44287,FR-L-SA-DUB-1,65,193,2,1.8,false
FR,L,45926,FR-L-SA-DUB-1,64,,,1.8,true
FR,L,46329,FR-L-DE-DUB-1,39,36,0,1.8,false
FR,M,17491,FR-M-DE-DUB-1,106,201,1,0.95,false
FR,M,19511,FR-M-DE-DUB-1,108,170,1,0.95,true
FR,M,19804,FR-M-SA-DUB-1,79,19,0,0.95,false
FR,M,20788,FR-M-PSE-DUB-1,189,25,0,0.95,true
FR,M,28408,FR-M-DE-DUB-1,107,178,1,0.95,false
FR,M,30162,FR-M-PSE-DUB-1,181,147,0,0.95,true
FR,M,32506,FR-M-DE-DUB-2,104,199,1,0.95,false
FR,M,33263,FR-M-DE-DUB-1,106,203,1,0.95,false
FR,M,33639,FR-M-DE-DUB-2,53,165,3,0.95,false
FR,M,34772,FR-M-DE-DUB-1,106,151,1,0.95,false
FR,M,36421,FR-M-DE-DUB-2,53,54,1,0.95,false
FR,M,38102,FR-M-SA-DUB-1,77,169,2,0.95,false
FR,M,42601,FR-M-DE-DUB-1,105,190,1,0.95,false
FR,M,42968,FR-M-DE-DUB-2,106,206,1,0.95,false
FR,M,43792,FR-M-DE-DUB-2,107,138,1,0.95,false
FR,M,44004,FR-M-DE-DUB-2,107,149,1,0.95,false
FR,M,44728,FR-M-DE-DUB-1,105,153,1,0.95,false
FR,M,45052,FR-M-SA-DUB-1,77,162,2,0.95,false
FR,M,45186,FR-M-PSE-DUB-1,182,137,0,0.95,true
FR,M,46918,FR-M-DE-DUB-2,106,0,0,0.95,true
FR,NAM,4517,FR-NAM-B2B-PAR-1,13,0,0,1.54,true
FR,NAM,5149,FR-NAM-SA-PAR-1,8,0,0,1.54,false
FR,NAM,5987,FR-NAM-FI-PAR-1,5,18,3,1.54,false
FR,NAM,6194,FR-NAM-SA-PAR-1,9,0,0,1.54,false
FR,NAM,6252,FR-NAM-B2B-PAR-1,13,7,0,1.54,true
FR,NAM,7146,FR-NAM-SA-PAR-1,17,84,4,1.54,false
FR,NAM,7160,FR-NAM-SA-PAR-1,6,0,0,1.54,false
FR,NAM,7163,FR-NAM-RHLOG-PAR-1,15,9,0,1.54,true
FR,NAM,7553,FR-NAM-SA-PAR-1,15,4,0,1.54,true
FR,NAM,7661,FR-NAM-MCU-PAR-1,8,3,0,1.54,false
FR,NAM,9860,FR-NAM-HCE-PAR-1,7,23,3,1.54,false
FR,NAM,10504,FR-NAM-SA-PAR-1,11,75,6,1.54,false
FR,NAM,15510,FR-NAM-PSE-PAR-1,13,0,0,1.54,true
FR,NAM,16496,FR-NAM-HCE-PAR-1,9,53,5,1.54,false
FR,NAM,17104,FR-NAM-FI-PAR-1,5,29,5,1.54,true
FR,NAM,17851,FR-NAM-HCE-PAR-1,9,0,0,1.54,true
FR,NAM,19059,FR-NAM-MCU-PAR-1,6,0,0,1.54,true
FR,NAM,19812,FR-NAM-MCU-PAR-1,8,0,0,1.54,true
FR,NAM,20193,FR-NAM-MCU-PAR-1,12,0,0,1.54,true
FR,NAM,25394,FR-NAM-B2B-PAR-1,13,16,1,1.54,true
FR,NAM,25831,FR-NAM-RHLOG-PAR-1,15,27,1,1.54,true
FR,NAM,28406,FR-NAM-ACCSA-PAR-1,30,89,2,1.54,false
FR,NAM,34793,FR-NAM-PSE-PAR-1,15,8,0,1.54,true
FR,NAM,36423,FR-NAM-FI-PAR-1,4,28,7,1.54,false
FR,NAMDCA,4387,FR-NAMDCA-DE-PAR-1,16,7,0,1.0,true
FR,NAMDCA,4574,FR-NAMDCA-DE-PAR-1,12,47,3,1.0,false
FR,NAMDCA,16500,FR-NAMDCA-DE-PAR-1,12,0,0,1.0,true
FR,NAMDCA,19807,FR-NAMDCA-DE-PAR-1,31,38,1,1.0,true
IBE,ACC,7557,ES-M-ACCDE-DUB-1,138,127,0,0.2,true
IBE,ACC,9830,ES-NAM-ACCDE-MAD-1,64,1,0,0.2,true
IBE,ACC,13320,ES-M-ACCDE-DUB-1,166,17,0,0.2,true
IBE,ACC,16581,ES-NAM-ACCDE-MAD-1,50,1,0,0.2,true
IBE,ACC,30408,PT-NAM-ACCDE-MAD-1,59,0,0,0.2,false
IBE,ACC,39031,ES-NAM-ACCDE-MAD-1,57,0,0,0.2,false
IBE,ACC,39284,ES-M-ACCDE-DUB-1,140,155,1,0.2,false
IBE,ACC,41519,PT-M-ACCDE-DUB-1,164,13,0,0.2,true
IBE,ACC,42593,ES-M-ACCDE-DUB-1,130,141,1,0.2,false
IBE,ACC,45428,ES-M-ACCDE-DUB-1,136,74,0,0.2,true
IBE,NAM,30256,ES-NAM-ACCSA-MAD-1,27,0,0,0.0,false
IN,ACC,9847,IN-M-ACCDE-BLR-2,191,196,1,0.25,false
IN,ACC,10264,IN-M-ACCDE-BLR-2,189,152,0,0.25,true
IN,ACC,13171,IN-M-ACCDE-BLR-1,190,201,1,0.25,true
IN,ACC,13649,IN-M-ACCDE-BLR-1,183,171,0,0.25,true
IN,ACC,14337,IN-M-ACCDE-BLR-1,198,246,1,0.25,false
IN,ACC,16884,IN-M-ACCDE-BLR-1,192,150,0,0.25,true
IN,ACC,20127,IN-M-ACCDE-BLR-1,191,184,0,0.25,true
IN,ACC,26950,IN-NAM-ACCDE-BLR-1,41,0,0,0.25,false
IN,ACC,30096,IN-M-ACCDE-BLR-1,130,2,0,0.25,false
IN,ACC,33082,IN-NAM-ACCDE-BLR-1,37,0,0,0.25,false
IN,ACC,39353,IN-M-ACCDE-BLR-1,207,226,1,0.25,false
IN,ACC,41807,IN-M-ACCDE-BLR-2,170,176,1,0.25,true
IN,ACC,41900,IN-M-ACCDE-BLR-2,196,174,0,0.25,true
IN,ACC,42567,IN-M-ACCDE-BLR-1,191,162,0,0.25,true
IN,ACC,42917,IN-M-ACCDE-BLR-2,200,182,0,0.25,true
IN,ACC,43716,IN-NAM-ACCDE-BLR-1,36,1,0,0.25,true
IN,ACC,43979,IN-NAM-ACCDE-BLR-1,37,2,0,0.25,true
IN,ACC,46808,IN-M-ACCDE-BLR-2,131,0,0,0.25,false
IN,ACC,46818,IN-M-ACCDE-BLR-2,128,0,0,0.25,false
IN,ACC,46829,IN-M-ACCDE-BLR-1,110,1,0,0.25,false
IN,NAM,7586,IN-NAM-ACCSA-BLR-1,48,0,0,0.0,true
IN,NAM,31079,IN-NAM-ACCSA-BLR-1,41,0,0,0.0,false
IT,ACC,6397,IT-M-ACCDE-DUB-1,151,161,1,0.5,false
IT,ACC,6793,IT-NAM-ACCDE-MIL-2,58,0,0,0.5,false
IT,ACC,8423,IT-M-ACCDE-DUB-1,144,170,1,0.5,false
IT,ACC,12207,IT-M-ACCDE-DUB-1,131,156,1,0.5,false
IT,ACC,14756,IT-M-ACCDE-DUB-2,153,182,1,0.5,false
IT,ACC,14757,IT-M-ACCDE-DUB-1,155,184,1,0.5,false
IT,ACC,14758,IT-M-ACCDE-DUB-1,128,135,1,0.5,false
IT,ACC,15308,IT-NAM-ACCDE-MIL-2,57,0,0,0.5,false
IT,ACC,18131,IT-M-ACCDE-DUB-2,143,138,0,0.5,true
IT,ACC,19815,IT-M-ACCDE-DUB-1,134,169,1,0.5,false
IT,ACC,21189,IT-NAM-ACCDE-MIL-2,55,0,0,0.5,false
IT,ACC,24236,IT-NAM-ACCDE-MIL-2,51,0,0,0.5,false
IT,ACC,26746,IT-M-ACCDE-DUB-2,157,179,1,0.5,false
IT,ACC,29549,IT-NAM-ACCDE-MIL-2,57,0,0,0.5,false
IT,ACC,30254,IT-NAM-ACCDE-MIL-2,42,0,0,0.5,false
IT,ACC,30410,IT-NAM-ACCDE-MIL-3,31,0,0,0.5,false
IT,ACC,31746,IT-NAM-ACCDE-MIL-2,65,0,0,0.5,false
IT,ACC,40754,IT-M-ACCDE-DUB-2,147,194,1,0.5,false
IT,ACC,42816,IT-M-ACCDE-DUB-1,129,197,1,0.5,false
IT,ACC,42973,IT-M-ACCDE-DUB-2,143,193,1,0.5,false
IT,ACC,43713,IT-NAM-ACCDE-MIL-2,44,0,0,0.5,false
IT,ACC,44732,IT-NAM-ACCDE-MIL-2,51,0,0,0.5,false
IT,ISDCA,29953,IT-ISDCA-DE-DUB-1,68,48,0,1.0,true
IT,ISDCA,43783,IT-ISDCA-DE-DUB-1,74,154,2,1.0,false
IT,NAM,5065,IT-NAM-ACCSA-MIL-1,30,0,0,0.0,false
IT,NAM,21190,IT-NAM-ACCSA-MIL-1,27,0,0,0.0,false
IT,NAM,21574,IT-NAM-ACCSA-MIL-1,30,0,0,0.0,true
IT,NAM,24745,IT-NAM-ACCSA-MIL-1,25,0,0,0.0,false
IT,NAM,30127,IT-NAM-ACCSA-MIL-1,28,0,0,0.0,false
IT,NAM,30146,IT-NAM-ACCSA-MIL-1,36,0,0,0.0,false
IT,NAMDCA,30185,IT-NAMDCA-DE-MIL-1,5,1,0,0.0,false
IT,NAMDCA,31756,IT-NAMDCA-DE-MIL-1,47,0,0,0.0,false
IT,NAMDCA,41953,IT-NAMDCA-DE-MIL-1,55,0,0,0.0,false
IT,NAMDCA,45433,IT-NAMDCA-DE-MIL-1,60,0,0,0.0,false
Ireland,ACC,7558,IE-NAM-ACCDE-DUB-1,35,4,0,0.75,false
Ireland,ACC,9287,IE-NAM-ACCDE-DUB-1,41,90,2,0.75,false
Ireland,ACC,10027,IE-M-ACCDE-DUB-1,101,139,1,0.75,false
Ireland,ACC,12891,IE-NAM-ACCDE-DUB-1,35,1,0,0.75,true
Ireland,ACC,13067,IE-NAM-ACCDE-DUB-1,20,0,0,0.75,false
Ireland,ACC,17170,IE-M-ACCDE-DUB-1,132,154,1,0.75,false
Ireland,ACC,17173,IE-M-ACCDE-DUB-1,115,143,1,0.75,false
Ireland,ACC,19416,IE-M-ACCDE-DUB-1,124,184,1,0.75,false
Ireland,ACC,19785,IE-M-ACCDE-DUB-1,126,157,1,0.75,false
Ireland,ACC,27012,IE-M-ACCDE-DUB-1,120,136,1,0.75,false
Ireland,ACC,34120,IE-M-ACCDE-DUB-1,125,196,1,0.75,false
Ireland,ACC,35562,IE-NAM-ACCDE-DUB-1,30,0,0,0.75,false
Ireland,NAM,16140,IE-NAM-ACCSA-DUB-1,26,24,0,0.5,false
Ireland,NAM,19453,IE-NAM-ACCSA-DUB-1,28,40,1,0.5,false
MX,M,7178,MX-M-DE-ATX-1,127,0,0,0.1,true
MX,M,13241,MX-M-DE-ATX-1,135,64,0,0.1,true
MX,M,23697,MX-M-DE-ATX-2,133,24,0,0.1,true
MX,M,24331,MX-M-DE-ATX-1,135,145,1,0.1,true
MX,M,26547,MX-M-DE-ATX-1,134,196,1,0.1,false
MX,M,29643,MX-M-DE-ATX-1,135,91,0,0.1,true
MX,M,29644,MX-M-ACC-ATX-1,284,42,0,0.1,true
MX,M,31794,MX-M-ACC-ATX-1,268,57,0,0.1,true
MX,M,34491,MX-M-DE-ATX-2,135,33,0,0.1,true
MX,M,39150,MX-M-ACC-ATX-1,276,84,0,0.1,true
MX,M,39198,MX-M-DE-ATX-2,137,37,0,0.1,true
MX,M,39285,MX-M-DE-ATX-2,135,37,0,0.1,false
MX,M,39342,MX-M-ACC-ATX-1,293,26,0,0.1,true
MX,M,40331,MX-M-ACC-ATX-1,277,79,0,0.1,true
MX,M,40506,MX-M-ACC-ATX-1,302,66,0,0.1,true
MX,M,41943,MX-M-ACC-ATX-1,270,99,0,0.1,true
MX,M,42894,MX-M-DE-ATX-2,137,54,0,0.1,true
MX,M,42895,MX-M-DE-ATX-2,134,86,0,0.1,true
MX,M,44481,MX-M-DE-ATX-2,135,54,0,0.1,true
MX,M,46844,MX-M-DE-ATX-1,133,0,0,0.1,true
MX,NAM,32588,MX-NAM-DE-CDMX-1,26,0,0,0.0,false
MX,NAM,33772,MX-NAM-DE-CDMX-1,33,0,0,0.0,false
MX,NAM,33778,MX-NAM-DE-CDMX-1,29,0,0,0.0,true
MX,NAM,34879,MX-NAM-DE-CDMX-1,28,0,0,0.0,false
MX,NAM,35438,MX-NAM-DE-CDMX-1,29,0,0,0.0,false
MX,NAM,39088,MX-NAM-DE-CDMX-1,26,0,0,0.0,false
MX,NAM,42505,MX-NAM-DE-CDMX-1,30,0,0,0.0,false
MX,NAM,45021,MX-NAM-DE-CDMX-1,29,0,0,0.0,false
SG,ACC,8078,SG-M-ACCDE-SG-1,167,1,0,0.0,false
SG,ACC,10693,SG-NAM-ACCDE-SG-1,60,4,0,0.0,false
SG,ACC,20145,SG-M-ACCDE-SG-1,202,6,0,0.0,true
SG,ACC,20317,SG-M-ACCDE-SG-1,202,24,0,0.0,true
SG,ACC,21136,SG-NAM-ACCDE-SG-1,64,0,0,0.0,false
SG,ACC,21428,SG-NAM-ACCDE-SG-1,59,0,0,0.0,false
SG,ACC,26789,SG-NAM-ACCDE-SG-1,66,2,0,0.0,false
SG,ACC,46174,SG-M-ACCDE-SG-1,203,0,0,0.0,false
UK,ACC,2253,UK-M-ACCDE-DUB-2,188,165,0,0.14,true
UK,ACC,5901,UK-M-ACCDE-DUB-2,194,204,1,0.14,false
UK,ACC,6924,UK-M-ACCDE-DUB-2,190,61,0,0.14,true
UK,ACC,7153,UK-M-ACCDE-DUB-2,187,191,1,0.14,false
UK,ACC,8332,UK-NAM-ACCDE-LDN-1,49,0,0,0.14,false
UK,ACC,8840,UK-NAM-ACCDE-LDN-1,51,0,0,0.14,false
UK,ACC,9483,UK-NAM-ACCDE-LDN-1,48,6,0,0.14,false
UK,ACC,9886,UK-M-ACCDE-DUB-1,195,136,0,0.14,true
UK,ACC,10365,UK-M-ACCDE-DUB-2,187,160,0,0.14,true
UK,ACC,12339,UK-M-ACCDE-DUB-1,197,142,0,0.14,true
UK,ACC,13510,UK-M-ACCDE-DUB-1,186,138,0,0.14,true
UK,ACC,13540,UK-M-ACCDE-DUB-2,186,152,0,0.14,true
UK,ACC,14671,UK-NAM-ACCDE-LDN-1,49,0,0,0.14,false
UK,ACC,14736,UK-M-ACCDE-DUB-2,173,191,1,0.14,false
UK,ACC,18973,UK-M-ACCDE-DUB-1,203,102,0,0.14,true
UK,ACC,21198,UK-M-ACCDE-DUB-1,215,163,0,0.14,true
UK,ACC,33629,UK-M-ACCDE-DUB-1,190,149,0,0.14,true
UK,ACC,34419,UK-M-ACCDE-DUB-1,170,125,0,0.14,true
UK,ACC,41672,UK-M-ACCDE-DUB-1,185,133,0,0.14,true
UK,ACC,43796,UK-M-ACCDE-DUB-1,190,53,0,0.14,true
UK,ACC,46526,UK-NAM-ACCDE-LDN-1,52,0,0,0.14,false
UK,ISDCA,2909,UK-ISDCA-DE-DUB-1,50,0,0,0.22,false
UK,ISDCA,6668,UK-ISDCA-DE-LDN-1,67,33,0,0.22,false
UK,ISDCA,10996,UK-ISDCA-DE-LDN-1,94,83,0,0.22,true
UK,ISDCA,14872,UK-ISDCA-DE-DUB-2,63,67,1,0.22,false
UK,ISDCA,17137,UK-ISDCA-DE-LDN-1,96,27,0,0.22,true
UK,ISDCA,18976,UK-ISDCA-DE-DUB-1,96,57,0,0.22,true
UK,ISDCA,31704,UK-ISDCA-DE-DUB-2,86,110,1,0.22,false
UK,ISDCA,38726,UK-ISDCA-DE-DUB-2,150,35,0,0.22,true
UK,ISDCA,43977,UK-ISDCA-DE-LDN-1,119,49,0,0.22,true
UK,L,2043,UK-L-SA-DUB-1,44,113,2,1.58,true
UK,L,2808,UK-L-SA-DUB-2,46,6,0,1.58,true
UK,L,3251,UK-L-DE-DUB-2,34,0,0,1.58,false
UK,L,3302,UK-L-DE-DUB-1,33,82,2,1.58,false
UK,L,3533,UK-L-SA-DUB-1,45,130,2,1.58,false
UK,L,4171,UK-L-SA-DUB-2,46,123,2,1.58,false
UK,L,4573,UK-L-DE-DUB-3,32,68,2,1.58,false
UK,L,4827,UK-L-DE-DUB-2,36,38,1,1.58,true
UK,L,5180,UK-L-DE-DUB-3,33,88,2,1.58,false
UK,L,5586,UK-L-DE-DUB-2,33,43,1,1.58,true
UK,L,7151,UK-L-DE-DUB-1,33,112,3,1.58,false
UK,L,7230,UK-L-DE-DUB-2,32,110,3,1.58,true
UK,L,7396,UK-L-DE-DUB-3,32,103,3,1.58,false
UK,L,8133,UK-L-SA-DUB-2,46,116,2,1.58,false
UK,L,8135,UK-L-DE-DUB-2,34,63,1,1.58,true
UK,L,9197,UK-L-SA-DUB-1,45,109,2,1.58,false
UK,L,10960,UK-L-SA-DUB-1,44,8,0,1.58,true
UK,L,12773,UK-L-SA-DUB-2,44,65,1,1.58,true
UK,L,14641,UK-L-DE-DUB-1,32,76,2,1.58,false
UK,L,15387,UK-L-SA-DUB-2,46,107,2,1.58,false
UK,L,16576,UK-L-DE-DUB-3,33,60,1,1.58,true
UK,L,17037,UK-L-SA-DUB-1,45,104,2,1.58,false
UK,L,17171,UK-L-DE-DUB-1,32,13,0,1.58,true
UK,L,17726,UK-L-DE-DUB-3,32,71,2,1.58,true
UK,L,18414,UK-L-SA-DUB-1,46,93,2,1.58,false
UK,L,18625,UK-L-SA-DUB-2,44,123,2,1.58,false
UK,L,19219,UK-L-SA-DUB-1,47,141,3,1.58,false
UK,L,19415,UK-L-DE-DUB-1,33,83,2,1.58,false
UK,L,19914,UK-L-SA-DUB-2,45,115,2,1.58,false
UK,L,20049,UK-L-DE-DUB-3,33,91,2,1.58,false
UK,L,29005,UK-L-SA-DUB-1,44,76,1,1.58,true
UK,L,30156,UK-L-DE-DUB-1,32,95,2,1.58,false
UK,L,30182,UK-L-SA-DUB-2,45,88,1,1.58,true
UK,L,30199,UK-L-SA-DUB-1,44,0,0,1.58,true
UK,L,33630,UK-L-DE-DUB-2,34,42,1,1.58,true
UK,L,39563,UK-L-DE-DUB-3,33,33,1,1.58,true
UK,L,40746,UK-L-SA-DUB-2,45,131,2,1.58,false
UK,L,42596,UK-L-SA-DUB-1,44,79,1,1.58,true
UK,L,45905,UK-L-DE-DUB-2,32,,,1.58,false
UK,M,4285,UK-M-SA-DUB-1,127,206,1,2.0,true
UK,M,4921,UK-M-DE-DUB-1,92,158,1,2.0,true
UK,M,5064,UK-M-DE-DUB-3,92,128,1,2.0,false
UK,M,5072,UK-M-SA-DUB-1,126,7,0,2.0,true
UK,M,5176,UK-M-DE-DUB-8,90,178,1,2.0,true
UK,M,5494,UK-M-DE-DUB-1,91,141,1,2.0,true
UK,M,6929,UK-M-SA-DUB-1,124,59,0,2.0,true
UK,M,6938,UK-M-DE-DUB-5,92,94,1,2.0,true
UK,M,6942,UK-M-DE-DUB-8,89,157,1,2.0,true
UK,M,7135,UK-M-DE-DUB-2,90,129,1,2.0,true
UK,M,7329,UK-M-DE-DUB-1,89,132,1,2.0,false
UK,M,7332,UK-M-DE-DUB-2,92,67,0,2.0,true
UK,M,8325,UK-M-ACCPSE-DUB-2,66,145,2,2.0,false
UK,M,8968,UK-M-DE-DUB-9,93,148,1,2.0,true
UK,M,9191,UK-M-SA-DUB-1,127,170,1,2.0,true
UK,M,9834,UK-M-DE-DUB-8,90,111,1,2.0,true
UK,M,9856,UK-M-DE-DUB-1,89,139,1,2.0,true
UK,M,10369,UK-M-SA-DUB-1,125,182,1,2.0,true
UK,M,12200,UK-M-DE-DUB-9,92,111,1,2.0,true
UK,M,13392,UK-M-ACCPSE-DUB-1,100,91,0,2.0,true
UK,M,13483,UK-M-DE-DUB-2,89,213,2,2.0,false
UK,M,13490,UK-M-DE-DUB-3,94,26,0,2.0,true
UK,M,13492,UK-M-DE-DUB-2,91,172,1,2.0,true
UK,M,13763,UK-M-DE-DUB-1,92,119,1,2.0,true
UK,M,14929,UK-M-ACCPSE-DUB-2,137,175,1,2.0,true
UK,M,15309,UK-M-DE-DUB-5,90,192,2,2.0,false
UK,M,15521,UK-M-DE-DUB-8,92,162,1,2.0,true
UK,M,15524,UK-M-DE-DUB-8,91,163,1,2.0,true
UK,M,16141,UK-M-DE-DUB-9,92,126,1,2.0,true
UK,M,16468,UK-M-DE-DUB-3,92,145,1,2.0,true
UK,M,16485,UK-M-DE-DUB-1,91,93,1,2.0,true
UK,M,17038,UK-M-DE-DUB-3,91,24,0,2.0,false
UK,M,18391,UK-M-DE-DUB-5,88,142,1,2.0,true
UK,M,18975,UK-M-DE-DUB-9,92,120,1,2.0,true
UK,M,19113,UK-M-SA-DUB-1,2,118,59,2.0,false
UK,M,19203,UK-M-DE-DUB-2,91,0,0,2.0,true
UK,M,19207,UK-M-DE-DUB-9,92,95,1,2.0,true
UK,M,19218,UK-M-DE-DUB-8,92,190,2,2.0,false
UK,M,19796,UK-M-SA-DUB-1,128,145,1,2.0,true
UK,M,20773,UK-M-ACCPSE-DUB-2,114,39,0,2.0,true
UK,M,20781,UK-M-DE-DUB-2,57,60,1,2.0,true
UK,M,20786,UK-M-DE-DUB-5,88,160,1,2.0,false
UK,M,26345,UK-M-DE-DUB-5,91,110,1,2.0,true
UK,M,32930,UK-M-DE-DUB-9,92,111,1,2.0,true
UK,M,33635,UK-M-DE-DUB-9,93,142,1,2.0,true
UK,M,34418,UK-M-ACCPSE-DUB-1,90,88,0,2.0,false
UK,M,34773,UK-M-SA-DUB-1,177,153,0,2.0,true
UK,M,35140,UK-M-DE-DUB-5,90,130,1,2.0,false
UK,M,36247,UK-M-DE-DUB-3,95,136,1,2.0,true
UK,M,41669,UK-M-ACCPSE-DUB-1,152,76,0,2.0,true
UK,M,42967,UK-M-DE-DUB-8,90,151,1,2.0,true
UK,M,43902,UK-M-DE-DUB-5,91,45,0,2.0,true
UK,M,43911,UK-M-DE-DUB-1,87,352,4,2.0,false
UK,M,45898,UK-M-DE-DUB-2,92,,,2.0,
UK,M,45910,UK-M-SA-DUB-1,124,,,2.0,
UK,NAM,714,UK-NAM-SA-LDN-2,14,33,2,4.47,true
UK,NAM,2797,UK-NAM-HC-LDN-1,12,3,0,4.47,true
UK,NAM,2860,UK-NAM-ACCPSE-LDN-1,49,0,0,4.47,true
UK,NAM,2897,UK-NAM-B2B-LDN-1,10,0,0,4.47,false
UK,NAM,4835,UK-NAM-LOG-LDN-2,4,0,0,4.47,true
UK,NAM,4857,UK-NAM-SA-LDN-1,14,12,0,4.47,false
UK,NAM,5100,UK-NAM-RH-LDN-1,14,0,0,4.47,false
UK,NAM,7061,UK-NAM-RH-LDN-1,13,4,0,4.47,false
UK,NAM,8634,UK-NAM-B2B-LDN-1,13,14,1,4.47,false
UK,NAM,8637,UK-NAM-SA-LDN-2,19,30,1,4.47,true
UK,NAM,9127,UK-NAM-SA-LDN-2,15,21,1,4.47,false
UK,NAM,9376,UK-NAM-SA-LDN-1,16,39,2,4.47,true
UK,NAM,9879,UK-NAM-SA-LDN-1,16,25,1,4.47,true
UK,NAM,10116,UK-NAM-SA-LDN-2,18,12,0,4.47,true
UK,NAM,10734,UK-NAM-RPO-LDN-1,13,0,0,4.47,false
UK,NAM,11707,UK-NAM-ACCPSE-LDN-1,49,0,0,4.47,true
UK,NAM,11865,UK-NAM-SA-LDN-1,15,130,8,4.47,false
UK,NAM,12058,UK-NAM-LOG-LDN-1,11,0,0,4.47,true
UK,NAM,12059,UK-NAM-PSE-LDN-1,6,0,0,4.47,false
UK,NAM,12206,UK-NAM-LOG-LDN-1,18,0,0,4.47,true
UK,NAM,12748,UK-NAM-LOG-LDN-2,1,46,46,4.47,false
UK,NAM,12909,UK-NAM-HC-LDN-1,9,0,0,4.47,false
UK,NAM,13701,UK-NAM-SA-LDN-2,16,60,3,4.47,true
UK,NAM,14123,UK-NAM-RPO-LDN-1,8,5,0,4.47,true
UK,NAM,14777,UK-NAM-HC-LDN-1,11,0,0,4.47,false
UK,NAM,15057,UK-NAM-RPO-LDN-1,10,0,0,4.47,true
UK,NAM,15058,UK-NAM-HC-LDN-1,11,1,0,4.47,false
UK,NAM,15059,UK-NAM-ACCSA-LDN-1,32,92,2,4.47,true
UK,NAM,15860,UK-NAM-B2B-LDN-1,14,0,0,4.47,false
UK,NAM,15865,UK-NAM-SA-LDN-1,19,24,1,4.47,true
UK,NAM,16460,UK-NAM-B2B-LDN-1,17,0,0,4.47,true
UK,NAM,19012,UK-NAM-B2B-LDN-1,11,0,0,4.47,true
UK,NAM,19787,UK-NAM-HC-LDN-1,13,15,1,4.47,false
UK,NAM,19814,UK-NAM-PSE-LDN-2,11,1,0,4.47,false
UK,NAM,20187,UK-NAM-ACCSA-LDN-1,33,39,1,4.47,true
UK,NAM,23570,UK-NAM-RH-LDN-1,18,0,0,4.47,true
UK,NAM,30197,UK-NAM-LOG-LDN-2,1,74,74,4.47,false
UK,NAM,32942,UK-NAM-LOG-LDN-2,1,56,56,4.47,false
UK,NAM,34754,UK-NAM-ACCSA-LDN-1,35,48,1,4.47,true
UK,NAM,35989,UK-NAM-LOG-LDN-1,18,0,0,4.47,true
UK,NAM,36104,UK-NAM-PSE-LDN-1,15,1,0,4.47,false
UK,NAM,36390,UK-NAM-RPO-LDN-1,10,0,0,4.47,false
UK,NAM,42629,UK-NAM-B2B-LDN-1,18,0,0,4.47,true
UK,NAM,44447,UK-NAM-B2B-LDN-1,13,1,0,4.47,false
UK,NAM,46722,UK-NAM-SA-LDN-1,17,0,0,4.47,true
UK,NAMDCA,2735,UK-NAMDCA-DE-LDN-3,80,61,0,0.0,false
UK,NAMDCA,6526,UK-NAMDCA-DE-LDN-3,234,39,0,0.0,false
UK,NAMDCA,10377,UK-NAMDCA-DE-LDN-2,58,2,0,0.0,false
UK,NAMDCA,12918,UK-NAMDCA-DE-LDN-3,24,3,0,0.0,false
