Market,Country,Segment,Sales rep ID,Sales team,PCID count,PQR 90d ($),Revenue 90d ($),Impact calls 90d,Impact calls / account,Ideal PCID,Segment avg PCID,Segment avg PQR ($),Vs ideal PCID,Too big,Too little,Healthy book,Peel to ideal,Grow slots
BNL-NAM,BNL,NAM,2609,NL-NAM-ACCSA-AMS-1,23,26686.2,49349.0,59,2.0,15,16.8,48934.0,8,False,False,True,0,0
BNL-NAM,BNL,NAM,2769,NL-NAM-SA-AMS-1,13,53285.0,61486.8,0,0.0,15,16.8,48934.0,-2,True,True,False,0,2
BNL-NAM,BNL,NAM,3735,NL-NAM-SA-AMS-2,15,82194.9,131060.1,0,0.0,15,16.8,48934.0,0,True,False,False,0,0
BNL-NAM,BNL,NAM,6572,NL-NAM-B2B-AMS-1,12,29830.8,16152.8,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,6949,NL-NAM-SA-AMS-2,13,92528.3,110303.3,0,0.0,15,16.8,48934.0,-2,True,True,False,0,2
BNL-NAM,BNL,NAM,6950,NL-NAM-RHLOG-AMS-1,12,25682.6,14495.1,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,7652,NL-NAM-B2B-AMS-1,12,22642.1,39277.0,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,8757,NL-NAM-PSE-AMS-1,14,17318.5,96066.0,0,0.0,15,16.8,48934.0,-1,False,True,False,0,1
BNL-NAM,BNL,NAM,8835,NL-NAM-SA-AMS-1,13,33558.0,42470.2,5,0.0,15,16.8,48934.0,-2,False,True,False,0,2
BNL-NAM,BNL,NAM,8842,NL-NAM-RHLOG-AMS-1,12,27827.1,38214.8,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,9592,NL-NAM-B2B-AMS-1,11,10509.2,379593.2,0,0.0,15,16.8,48934.0,-4,False,True,False,0,4
BNL-NAM,BNL,NAM,9828,NL-NAM-B2B-AMS-1,11,12951.4,57368.9,0,0.0,15,16.8,48934.0,-4,False,True,False,0,4
BNL-NAM,BNL,NAM,9895,BE-NAM-PSE-BRU-1,39,81305.4,76370.0,1,0.0,15,16.8,48934.0,24,True,False,False,24,0
BNL-NAM,BNL,NAM,10014,NL-NAM-RHLOG-AMS-1,12,13697.0,27694.2,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,10018,NL-NAM-RHLOG-AMS-1,12,28395.1,30578.8,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
BNL-NAM,BNL,NAM,10233,BE-NAM-ACCSA-BRU-1,13,24619.5,35495.9,0,0.0,15,16.8,48934.0,-2,False,True,False,0,2
BNL-NAM,BNL,NAM,11636,NL-NAM-RHLOG-AMS-1,9,313669.7,614842.8,0,0.0,15,16.8,48934.0,-6,True,True,False,0,6
BNL-NAM,BNL,NAM,14732,BE-NAM-ACCSA-BRU-1,15,76962.2,88207.1,5,0.0,15,16.8,48934.0,0,True,False,False,0,0
BNL-NAM,BNL,NAM,15055,NL-NAM-ACCSA-AMS-1,27,21308.0,15951.1,2,0.0,15,16.8,48934.0,12,True,False,False,12,0
BNL-NAM,BNL,NAM,15382,NL-NAM-SA-AMS-1,11,36862.9,34120.0,0,0.0,15,16.8,48934.0,-4,False,True,False,0,4
BNL-NAM,BNL,NAM,16506,NL-NAM-SA-AMS-1,13,48128.0,120721.7,0,0.0,15,16.8,48934.0,-2,False,True,False,0,2
BNL-NAM,BNL,NAM,17728,NL-NAM-B2B-AMS-1,11,59869.8,67529.6,0,0.0,15,16.8,48934.0,-4,True,True,False,0,4
BNL-NAM,BNL,NAM,18845,BE-NAM-ACCSA-BRU-1,14,17618.1,15446.6,0,0.0,15,16.8,48934.0,-1,False,True,False,0,1
BNL-NAM,BNL,NAM,25654,NL-NAM-PSE-AMS-2,34,17295.1,21898.8,,,15,16.8,48934.0,19,False,False,True,0,0
BNL-NAM,BNL,NAM,34395,BE-NAM-ACCSA-BRU-1,13,6579.5,6550.6,0,0.0,15,16.8,48934.0,-2,False,True,False,0,2
BNL-NAM,BNL,NAM,34781,NL-NAM-SA-AMS-1,16,109444.7,102938.2,0,0.0,15,16.8,48934.0,1,True,False,False,1,0
BNL-NAM,BNL,NAM,35567,NL-NAM-RHLOG-AMS-1,12,117070.2,181588.2,0,0.0,15,16.8,48934.0,-3,True,True,False,0,3
BNL-NAM,BNL,NAM,36094,NL-NAM-SA-AMS-2,14,41487.6,40744.1,0,0.0,15,16.8,48934.0,-1,False,True,False,0,1
BNL-NAM,BNL,NAM,40919,NL-NAM-ACCSA-AMS-1,24,24602.4,63710.4,40,1.0,15,16.8,48934.0,9,False,False,True,0,0
BNL-NAM,BNL,NAM,42814,BE-NAM-PSE-BRU-1,39,20241.6,24774.4,0,0.0,15,16.8,48934.0,24,True,False,False,24,0
BNL-NAM,BNL,NAM,45895,NL-NAM-PSE-AMS-2,37,24257.8,25775.0,,,15,16.8,48934.0,22,False,False,True,0,0
BNL-NAM,BNL,NAM,46717,NL-NAM-PSE-AMS-1,12,47460.3,36016.9,0,0.0,15,16.8,48934.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,1726,DE-NAM-SA-DUSS-1,13,107586.4,102760.7,18,1.0,15,15.2,75541.0,-2,True,True,False,0,2
DACH-NAM,DACH,NAM,3632,DE-NAM-SA-DUSS-2,15,74344.1,106077.8,71,4.0,15,15.2,75541.0,0,False,False,True,0,0
DACH-NAM,DACH,NAM,5492,DE-NAM-B2B-DUSS-1,11,46558.4,39741.4,71,6.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,7992,DE-NAM-RHLOG-DUSS-1,16,48185.0,101805.7,3,0.0,15,15.2,75541.0,1,True,False,False,1,0
DACH-NAM,DACH,NAM,7996,CH-NAM-ACCSA-ZRH-1,64,30706.5,18392.9,28,0.0,15,15.2,75541.0,49,True,False,False,49,0
DACH-NAM,DACH,NAM,8327,DE-NAM-B2B-DUSS-1,8,73971.4,215652.0,18,2.0,15,15.2,75541.0,-7,False,True,False,0,7
DACH-NAM,DACH,NAM,8756,DE-NAM-SA-DUSS-1,15,50197.8,63420.1,1,0.0,15,15.2,75541.0,0,False,False,True,0,0
DACH-NAM,DACH,NAM,8985,DE-NAM-HC-DUSS-1,11,76010.6,64661.9,92,8.0,15,15.2,75541.0,-4,True,True,False,0,4
DACH-NAM,DACH,NAM,9018,DE-NAM-SA-DUSS-1,18,65164.2,113578.4,31,1.0,15,15.2,75541.0,3,True,False,False,3,0
DACH-NAM,DACH,NAM,9589,DE-NAM-RHLOG-DUSS-1,5,95345.4,81195.1,46,9.0,15,15.2,75541.0,-10,True,True,False,0,10
DACH-NAM,DACH,NAM,10383,DE-NAM-ACCSA-DUSS-2,39,209702.1,188709.3,6,0.0,15,15.2,75541.0,24,True,False,False,24,0
DACH-NAM,DACH,NAM,11132,DE-NAM-PSE-DUSS-1,26,58766.8,49918.7,83,3.0,15,15.2,75541.0,11,True,False,False,11,0
DACH-NAM,DACH,NAM,11711,DE-NAM-RHLOG-DUSS-1,10,10420.4,18341.7,67,6.0,15,15.2,75541.0,-5,False,True,False,0,5
DACH-NAM,DACH,NAM,12056,DE-NAM-PSE-DUSS-1,17,109715.9,112970.4,86,5.0,15,15.2,75541.0,2,False,False,True,0,0
DACH-NAM,DACH,NAM,14424,DE-NAM-SA-DUSS-2,11,33042.1,71743.2,0,0.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,14779,DE-NAM-SA-DUSS-1,15,220230.5,211682.8,28,1.0,15,15.2,75541.0,0,True,False,False,0,0
DACH-NAM,DACH,NAM,14852,DE-NAM-SA-DUSS-2,18,71873.5,191384.1,51,2.0,15,15.2,75541.0,3,True,False,False,3,0
DACH-NAM,DACH,NAM,15810,DE-NAM-MCU-DUSS-1,10,8648.1,7076.5,63,6.0,15,15.2,75541.0,-5,False,True,False,0,5
DACH-NAM,DACH,NAM,16184,DE-NAM-SA-DUSS-1,18,44145.5,83455.5,35,1.0,15,15.2,75541.0,3,True,False,False,3,0
DACH-NAM,DACH,NAM,16494,DE-NAM-MCU-DUSS-1,9,91901.9,172283.9,78,8.0,15,15.2,75541.0,-6,False,True,False,0,6
DACH-NAM,DACH,NAM,17145,DE-NAM-MCU-DUSS-1,11,115743.5,145675.1,33,3.0,15,15.2,75541.0,-4,True,True,False,0,4
DACH-NAM,DACH,NAM,17512,DE-NAM-HC-DUSS-1,9,45007.0,49691.8,103,11.0,15,15.2,75541.0,-6,False,True,False,0,6
DACH-NAM,DACH,NAM,18273,DE-NAM-B2B-DUSS-1,11,86133.7,98134.9,54,4.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,18500,DE-NAM-RHLOG-DUSS-1,4,199266.8,305471.5,81,20.0,15,15.2,75541.0,-11,False,True,False,0,11
DACH-NAM,DACH,NAM,19055,DE-NAM-B2B-DUSS-1,11,53828.3,52695.3,51,4.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,24604,DE-NAM-PSE-DUSS-1,24,53267.1,35866.1,108,4.0,15,15.2,75541.0,9,True,False,False,9,0
DACH-NAM,DACH,NAM,25434,DE-NAM-SA-DUSS-1,9,29411.1,39165.5,8,0.0,15,15.2,75541.0,-6,False,True,False,0,6
DACH-NAM,DACH,NAM,25450,DE-NAM-SA-DUSS-2,17,20452.1,49052.7,28,1.0,15,15.2,75541.0,2,True,False,False,2,0
DACH-NAM,DACH,NAM,26627,DE-NAM-PSE-DUSS-1,14,102454.1,117729.2,103,7.0,15,15.2,75541.0,-1,False,True,False,0,1
DACH-NAM,DACH,NAM,26654,CH-NAM-ACCSA-ZRH-1,32,5964.4,10291.2,27,0.0,15,15.2,75541.0,17,True,False,False,17,0
DACH-NAM,DACH,NAM,26793,DE-NAM-HC-DUSS-1,10,196110.6,260120.5,106,10.0,15,15.2,75541.0,-5,False,True,False,0,5
DACH-NAM,DACH,NAM,27353,DE-NAM-HC-DUSS-1,12,52401.5,93127.4,122,10.0,15,15.2,75541.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,28905,DE-NAM-MCU-DUSS-1,12,18709.9,17843.3,29,2.0,15,15.2,75541.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,29671,DE-NAM-B2B-DUSS-1,11,63501.8,153341.7,20,1.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,31674,DE-NAM-RHLOG-DUSS-1,4,204681.1,245309.5,36,9.0,15,15.2,75541.0,-11,False,True,False,0,11
DACH-NAM,DACH,NAM,33776,DE-NAM-SA-DUSS-2,16,63759.3,131501.2,55,3.0,15,15.2,75541.0,1,True,False,False,1,0
DACH-NAM,DACH,NAM,34790,DE-NAM-HC-DUSS-1,12,108288.8,148412.8,110,9.0,15,15.2,75541.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,35545,DE-NAM-MCU-DUSS-1,8,136712.9,113235.2,59,7.0,15,15.2,75541.0,-7,True,True,False,0,7
DACH-NAM,DACH,NAM,36090,DE-NAM-RHLOG-DUSS-1,21,51086.3,18482.3,55,2.0,15,15.2,75541.0,6,True,False,False,6,0
DACH-NAM,DACH,NAM,36419,DE-NAM-PSE-DUSS-1,20,15552.9,23423.5,18,0.0,15,15.2,75541.0,5,True,False,False,5,0
DACH-NAM,DACH,NAM,38387,DE-NAM-HC-DUSS-1,13,23346.6,50063.8,108,8.0,15,15.2,75541.0,-2,False,True,False,0,2
DACH-NAM,DACH,NAM,42636,DE-NAM-B2B-DUSS-1,12,72960.2,120977.8,26,2.0,15,15.2,75541.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,43152,DE-NAM-HC-DUSS-1,11,36421.8,57903.8,134,12.0,15,15.2,75541.0,-4,False,True,False,0,4
DACH-NAM,DACH,NAM,43784,DE-NAM-MCU-DUSS-1,12,51561.0,54671.2,102,8.0,15,15.2,75541.0,-3,False,True,False,0,3
DACH-NAM,DACH,NAM,46325,DE-NAM-RHLOG-DUSS-1,17,66204.3,48179.7,15,0.0,15,15.2,75541.0,2,True,False,False,2,0
UK-M,UK,M,4285,UK-M-SA-DUB-1,127,160327.2,194566.2,206,1.0,90,96.7,322769.0,37,True,False,False,37,0
UK-M,UK,M,4921,UK-M-DE-DUB-1,92,395855.5,442613.4,158,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,5064,UK-M-DE-DUB-3,92,309519.6,360943.1,128,1.0,90,96.7,322769.0,2,False,False,True,0,0
UK-M,UK,M,5072,UK-M-SA-DUB-1,126,219640.1,254085.6,7,0.0,90,96.7,322769.0,36,True,False,False,36,0
UK-M,UK,M,5176,UK-M-DE-DUB-8,90,414175.1,521763.7,178,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,5494,UK-M-DE-DUB-1,92,447042.6,508587.8,141,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,6929,UK-M-SA-DUB-1,124,182060.2,239856.8,59,0.0,90,96.7,322769.0,34,True,False,False,34,0
UK-M,UK,M,6938,UK-M-DE-DUB-5,90,375897.7,409376.3,94,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,6942,UK-M-DE-DUB-8,89,377215.4,469906.7,157,1.0,90,96.7,322769.0,-1,True,True,False,0,1
UK-M,UK,M,7135,UK-M-DE-DUB-2,89,439312.8,551511.5,129,1.0,90,96.7,322769.0,-1,True,True,False,0,1
UK-M,UK,M,7150,UK-M-SA-DUB-1,1,13228.0,0.0,125,125.0,90,96.7,322769.0,-89,False,True,False,0,89
UK-M,UK,M,7329,UK-M-DE-DUB-1,89,287871.5,358935.5,132,1.0,90,96.7,322769.0,-1,False,True,False,0,1
UK-M,UK,M,7332,UK-M-DE-DUB-2,92,392374.6,490545.7,67,0.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,8325,UK-M-ACCPSE-DUB-2,66,132344.1,160710.4,145,2.0,90,96.7,322769.0,-24,False,True,False,0,24
UK-M,UK,M,8645,UK-M-DE-DUB-2,91,344452.5,423151.5,0,0.0,90,96.7,322769.0,1,True,False,False,1,0
UK-M,UK,M,8968,UK-M-DE-DUB-9,93,514880.5,642413.0,148,1.0,90,96.7,322769.0,3,True,False,False,3,0
UK-M,UK,M,9191,UK-M-SA-DUB-1,126,255724.3,340273.5,170,1.0,90,96.7,322769.0,36,True,False,False,36,0
UK-M,UK,M,9834,UK-M-DE-DUB-8,90,403240.6,442360.6,111,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,9856,UK-M-DE-DUB-1,89,394839.5,466760.5,139,1.0,90,96.7,322769.0,-1,True,True,False,0,1
UK-M,UK,M,10369,UK-M-SA-DUB-1,125,278488.5,312188.1,182,1.0,90,96.7,322769.0,35,True,False,False,35,0
UK-M,UK,M,12200,UK-M-DE-DUB-9,92,429042.8,472758.3,111,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,13392,UK-M-ACCPSE-DUB-1,99,77189.5,139734.6,91,0.0,90,96.7,322769.0,9,True,False,False,9,0
UK-M,UK,M,13483,UK-M-DE-DUB-2,89,442589.7,511635.1,213,2.0,90,96.7,322769.0,-1,True,True,False,0,1
UK-M,UK,M,13490,UK-M-DE-DUB-3,94,366329.6,387693.6,26,0.0,90,96.7,322769.0,4,True,False,False,4,0
UK-M,UK,M,13492,UK-M-DE-DUB-2,90,416164.5,445563.7,172,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,13763,UK-M-DE-DUB-1,91,441162.4,561793.6,119,1.0,90,96.7,322769.0,1,True,False,False,1,0
UK-M,UK,M,14929,UK-M-ACCPSE-DUB-2,137,63700.8,92763.8,175,1.0,90,96.7,322769.0,47,True,False,False,47,0
UK-M,UK,M,15309,UK-M-DE-DUB-5,90,438712.8,546779.1,192,2.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,15521,UK-M-DE-DUB-8,92,408865.6,403470.3,162,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,15524,UK-M-DE-DUB-8,91,539487.0,636133.8,163,1.0,90,96.7,322769.0,1,True,False,False,1,0
UK-M,UK,M,16141,UK-M-DE-DUB-9,92,447077.1,501485.7,126,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,16468,UK-M-DE-DUB-3,92,346396.3,459115.5,145,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,16485,UK-M-DE-DUB-1,90,393700.1,449603.3,93,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,17038,UK-M-DE-DUB-3,91,294255.0,415208.3,24,0.0,90,96.7,322769.0,1,False,False,True,0,0
UK-M,UK,M,18391,UK-M-DE-DUB-5,88,356260.5,383119.8,142,1.0,90,96.7,322769.0,-2,True,True,False,0,2
UK-M,UK,M,18975,UK-M-DE-DUB-9,92,436711.9,581960.3,120,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,19207,UK-M-DE-DUB-9,92,363179.9,392018.4,95,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,19218,UK-M-DE-DUB-8,92,426316.2,484011.0,190,2.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,19796,UK-M-SA-DUB-1,127,207118.0,207115.1,145,1.0,90,96.7,322769.0,37,True,False,False,37,0
UK-M,UK,M,20773,UK-M-ACCPSE-DUB-2,114,23463.1,55041.1,39,0.0,90,96.7,322769.0,24,True,False,False,24,0
UK-M,UK,M,20781,UK-M-DE-DUB-2,57,397131.5,360699.6,60,1.0,90,96.7,322769.0,-33,True,True,False,0,33
UK-M,UK,M,20786,UK-M-DE-DUB-5,89,309083.7,349494.0,160,1.0,90,96.7,322769.0,-1,False,True,False,0,1
UK-M,UK,M,26345,UK-M-DE-DUB-5,91,443626.2,466902.8,110,1.0,90,96.7,322769.0,1,True,False,False,1,0
UK-M,UK,M,32930,UK-M-DE-DUB-9,92,436664.4,515540.8,111,1.0,90,96.7,322769.0,2,True,False,False,2,0
UK-M,UK,M,33635,UK-M-DE-DUB-9,93,354489.3,536825.3,142,1.0,90,96.7,322769.0,3,True,False,False,3,0
UK-M,UK,M,34418,UK-M-ACCPSE-DUB-1,90,79358.7,121526.8,88,0.0,90,96.7,322769.0,0,False,False,True,0,0
UK-M,UK,M,34773,UK-M-SA-DUB-1,176,59201.2,83832.8,153,0.0,90,96.7,322769.0,86,True,False,False,86,0
UK-M,UK,M,35140,UK-M-DE-DUB-5,90,327769.9,388650.9,130,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,36247,UK-M-DE-DUB-3,95,478089.9,486608.1,136,1.0,90,96.7,322769.0,5,True,False,False,5,0
UK-M,UK,M,41669,UK-M-ACCPSE-DUB-1,152,64814.8,86169.6,76,0.0,90,96.7,322769.0,62,True,False,False,62,0
UK-M,UK,M,42967,UK-M-DE-DUB-8,90,449459.2,511007.3,151,1.0,90,96.7,322769.0,0,True,False,False,0,0
UK-M,UK,M,43902,UK-M-DE-DUB-5,91,408147.8,506455.6,45,0.0,90,96.7,322769.0,1,True,False,False,1,0
UK-M,UK,M,43911,UK-M-DE-DUB-1,87,70208.5,492451.1,352,4.0,90,96.7,322769.0,-3,False,True,False,0,3
UK-M,UK,M,45898,UK-M-DE-DUB-2,92,386916.7,478973.7,,,90,96.7,322769.0,2,False,False,True,0,0
UK-M,UK,M,45910,UK-M-SA-DUB-1,125,231091.1,264332.8,,,90,96.7,322769.0,35,False,False,True,0,0
UK-NAM,UK,NAM,714,UK-NAM-SA-LDN-2,14,189475.8,218347.9,33,2.0,15,15.5,123693.0,-1,True,True,False,0,1
UK-NAM,UK,NAM,2797,UK-NAM-HC-LDN-1,12,135108.7,140990.2,3,0.0,15,15.5,123693.0,-3,True,True,False,0,3
UK-NAM,UK,NAM,2860,UK-NAM-ACCPSE-LDN-1,49,91855.4,119841.9,0,0.0,15,15.5,123693.0,34,True,False,False,34,0
UK-NAM,UK,NAM,2897,UK-NAM-B2B-LDN-1,10,64815.5,84462.1,0,0.0,15,15.5,123693.0,-5,False,True,False,0,5
UK-NAM,UK,NAM,4835,UK-NAM-LOG-LDN-2,4,125787.6,422691.0,0,0.0,15,15.5,123693.0,-11,True,True,False,0,11
UK-NAM,UK,NAM,4857,UK-NAM-SA-LDN-1,14,104661.9,161266.5,12,0.0,15,15.5,123693.0,-1,False,True,False,0,1
UK-NAM,UK,NAM,5100,UK-NAM-RH-LDN-1,13,112776.4,138924.4,0,0.0,15,15.5,123693.0,-2,False,True,False,0,2
UK-NAM,UK,NAM,7061,UK-NAM-RH-LDN-1,13,72946.1,126001.1,4,0.0,15,15.5,123693.0,-2,False,True,False,0,2
UK-NAM,UK,NAM,8634,UK-NAM-B2B-LDN-1,13,76931.4,93167.9,14,1.0,15,15.5,123693.0,-2,False,True,False,0,2
UK-NAM,UK,NAM,8637,UK-NAM-SA-LDN-2,19,41917.2,93450.8,30,1.0,15,15.5,123693.0,4,True,False,False,4,0
UK-NAM,UK,NAM,9127,UK-NAM-SA-LDN-2,15,29859.3,37381.0,21,1.0,15,15.5,123693.0,0,False,False,True,0,0
UK-NAM,UK,NAM,9376,UK-NAM-SA-LDN-1,16,57202.0,82936.2,39,2.0,15,15.5,123693.0,1,True,False,False,1,0
UK-NAM,UK,NAM,9879,UK-NAM-SA-LDN-1,16,78636.3,113894.1,25,1.0,15,15.5,123693.0,1,True,False,False,1,0
UK-NAM,UK,NAM,10116,UK-NAM-SA-LDN-2,18,45984.5,65720.2,12,0.0,15,15.5,123693.0,3,True,False,False,3,0
UK-NAM,UK,NAM,10734,UK-NAM-RPO-LDN-1,12,66537.1,50746.5,0,0.0,15,15.5,123693.0,-3,False,True,False,0,3
UK-NAM,UK,NAM,11707,UK-NAM-ACCPSE-LDN-1,49,52392.6,83408.1,0,0.0,15,15.5,123693.0,34,True,False,False,34,0
UK-NAM,UK,NAM,11865,UK-NAM-SA-LDN-1,15,15553.2,21536.7,130,8.0,15,15.5,123693.0,0,False,False,True,0,0
UK-NAM,UK,NAM,12058,UK-NAM-LOG-LDN-1,11,1067810.6,1042303.5,0,0.0,15,15.5,123693.0,-4,True,True,False,0,4
UK-NAM,UK,NAM,12059,UK-NAM-PSE-LDN-1,6,18052.3,135832.9,0,0.0,15,15.5,123693.0,-9,False,True,False,0,9
UK-NAM,UK,NAM,12206,UK-NAM-LOG-LDN-1,18,123068.9,203771.5,0,0.0,15,15.5,123693.0,3,True,False,False,3,0
UK-NAM,UK,NAM,12748,UK-NAM-LOG-LDN-2,1,332148.3,597552.1,46,46.0,15,15.5,123693.0,-14,False,True,False,0,14
UK-NAM,UK,NAM,12909,UK-NAM-HC-LDN-1,9,41369.2,63588.2,0,0.0,15,15.5,123693.0,-6,False,True,False,0,6
UK-NAM,UK,NAM,13701,UK-NAM-SA-LDN-2,16,50769.9,89014.0,60,3.0,15,15.5,123693.0,1,True,False,False,1,0
UK-NAM,UK,NAM,14123,UK-NAM-RPO-LDN-1,8,493778.2,490929.9,5,0.0,15,15.5,123693.0,-7,True,True,False,0,7
UK-NAM,UK,NAM,14777,UK-NAM-HC-LDN-1,11,100132.4,31972.2,0,0.0,15,15.5,123693.0,-4,False,True,False,0,4
UK-NAM,UK,NAM,15057,UK-NAM-RPO-LDN-1,10,183163.4,343443.5,0,0.0,15,15.5,123693.0,-5,True,True,False,0,5
UK-NAM,UK,NAM,15058,UK-NAM-HC-LDN-1,11,80233.2,48887.6,1,0.0,15,15.5,123693.0,-4,False,True,False,0,4
UK-NAM,UK,NAM,15059,UK-NAM-ACCSA-LDN-1,32,27148.9,37291.2,92,2.0,15,15.5,123693.0,17,True,False,False,17,0
UK-NAM,UK,NAM,15860,UK-NAM-B2B-LDN-1,14,40957.7,76179.8,0,0.0,15,15.5,123693.0,-1,False,True,False,0,1
UK-NAM,UK,NAM,15865,UK-NAM-SA-LDN-1,19,19273.2,15703.3,24,1.0,15,15.5,123693.0,4,True,False,False,4,0
UK-NAM,UK,NAM,16460,UK-NAM-B2B-LDN-1,17,77725.5,106738.4,0,0.0,15,15.5,123693.0,2,True,False,False,2,0
UK-NAM,UK,NAM,19012,UK-NAM-B2B-LDN-1,11,131128.5,126573.2,0,0.0,15,15.5,123693.0,-4,True,True,False,0,4
UK-NAM,UK,NAM,19787,UK-NAM-HC-LDN-1,13,67773.1,75242.2,15,1.0,15,15.5,123693.0,-2,False,True,False,0,2
UK-NAM,UK,NAM,19814,UK-NAM-PSE-LDN-2,11,92453.1,131645.1,1,0.0,15,15.5,123693.0,-4,False,True,False,0,4
UK-NAM,UK,NAM,20187,UK-NAM-ACCSA-LDN-1,33,48853.7,48873.6,39,1.0,15,15.5,123693.0,18,True,False,False,18,0
UK-NAM,UK,NAM,23570,UK-NAM-RH-LDN-1,18,34110.5,59205.6,0,0.0,15,15.5,123693.0,3,True,False,False,3,0
UK-NAM,UK,NAM,30197,UK-NAM-LOG-LDN-2,1,191035.8,319751.3,74,74.0,15,15.5,123693.0,-14,False,True,False,0,14
UK-NAM,UK,NAM,32942,UK-NAM-LOG-LDN-2,1,476790.8,594452.7,56,56.0,15,15.5,123693.0,-14,False,True,False,0,14
UK-NAM,UK,NAM,34754,UK-NAM-ACCSA-LDN-1,36,29787.9,12053.5,48,1.0,15,15.5,123693.0,21,True,False,False,21,0
UK-NAM,UK,NAM,35989,UK-NAM-LOG-LDN-1,18,116089.8,259339.3,0,0.0,15,15.5,123693.0,3,True,False,False,3,0
UK-NAM,UK,NAM,36104,UK-NAM-PSE-LDN-1,15,95600.1,95120.3,1,0.0,15,15.5,123693.0,0,False,False,True,0,0
UK-NAM,UK,NAM,36390,UK-NAM-RPO-LDN-1,10,79208.3,80001.4,0,0.0,15,15.5,123693.0,-5,False,True,False,0,5
UK-NAM,UK,NAM,42629,UK-NAM-B2B-LDN-1,18,19140.1,27016.8,0,0.0,15,15.5,123693.0,3,True,False,False,3,0
UK-NAM,UK,NAM,44447,UK-NAM-B2B-LDN-1,13,42464.8,84177.4,1,0.0,15,15.5,123693.0,-2,False,True,False,0,2
US-DCA,US,DCA,1583,US-DCA-AUTO-STM-3,31,418463.1,484914.4,59,1.0,138,107.0,412656.0,-107,False,True,False,0,107
US-DCA,US,DCA,1852,US-DCA-AUTO-STM-2,172,768385.0,805566.3,84,0.0,138,107.0,412656.0,34,True,False,False,34,0
US-DCA,US,DCA,2458,US-DCA-WELLCOMM-NYC-2,126,344110.7,360570.2,49,0.0,138,107.0,412656.0,-12,True,True,False,0,12
US-DCA,US,DCA,2469,US-DCA-WELLCOMM-STM-2,147,279002.8,327560.7,51,0.0,138,107.0,412656.0,9,True,False,False,9,0
US-DCA,US,DCA,4251,US-DCA-WELLCOMM-STM-2,135,264799.3,310037.6,4,0.0,138,107.0,412656.0,-3,True,True,False,0,3
US-DCA,US,DCA,4283,US-DCA-QSR-STM-1,40,673194.2,854562.8,11,0.0,138,107.0,412656.0,-98,True,True,False,0,98
US-DCA,US,DCA,4356,US-DCA-INS-STM-1,124,380824.2,402032.5,71,0.0,138,107.0,412656.0,-14,True,True,False,0,14
US-DCA,US,DCA,4360,US-DCA-QSR-NYC-1,108,234972.3,221468.9,41,0.0,138,107.0,412656.0,-30,True,True,False,0,30
US-DCA,US,DCA,4499,US-DCA-AUTO-STM-3,50,691740.4,846636.2,46,0.0,138,107.0,412656.0,-88,True,True,False,0,88
US-DCA,US,DCA,4598,US-DCA-AUTO-STM-2,40,628158.3,758166.5,15,0.0,138,107.0,412656.0,-98,True,True,False,0,98
