country,segment,sales_rep_id,team,pcid_count,revenue_90d,pqr_90d,rev_growth_pct,jobs_90d,rev_per_job,impact_calls_90d,impact_coverage
MX,M,7178,MX-M-DE-ATX-1,127,120212.1,110754.8,0.1,23911,5.0,0,0
MX,M,13241,MX-M-DE-ATX-1,135,189998.2,160164.5,0.2,35275,5.4,64,0
MX,M,23697,MX-M-DE-ATX-2,133,115303.4,91606.8,0.3,73458,1.6,24,0
MX,M,24331,MX-M-DE-ATX-1,135,99633.3,99730.1,0.0,17593,5.7,145,1
MX,M,26547,MX-M-DE-ATX-1,134,183050.3,160921.7,0.1,18013,10.2,196,1
MX,M,29643,MX-M-DE-ATX-1,135,159643.4,132080.6,0.2,13775,11.6,91,0
MX,M,29644,MX-M-ACC-ATX-1,284,14473.8,10837.5,0.3,22863,0.6,42,0
MX,M,31794,MX-M-ACC-ATX-1,268,12622.2,10253.1,0.2,30813,0.4,57,0
MX,M,34491,MX-M-DE-ATX-2,135,141505.1,129397.4,0.1,14588,9.7,33,0
MX,M,39150,MX-M-ACC-ATX-1,276,14936.4,10596.1,0.4,25384,0.6,84,0
MX,M,39198,MX-M-DE-ATX-2,137,157007.5,127309.0,0.2,50309,3.1,37,0
MX,M,39285,MX-M-DE-ATX-2,135,86185.1,63559.3,0.4,28220,3.1,37,0
MX,M,39342,MX-M-ACC-ATX-1,293,17941.0,10532.7,0.7,34544,0.5,26,0
MX,M,40331,MX-M-ACC-ATX-1,277,9875.4,7488.2,0.3,26145,0.4,79,0
MX,M,40506,MX-M-ACC-ATX-1,302,14033.8,9019.7,0.6,21576,0.7,66,0
MX,M,41943,MX-M-ACC-ATX-1,270,14410.7,8753.6,0.6,64546,0.2,99,0
MX,M,42894,MX-M-DE-ATX-2,137,183639.2,171902.8,0.1,21672,8.5,54,0
MX,M,42895,MX-M-DE-ATX-2,134,153059.9,161494.6,-0.1,17889,8.6,86,0
MX,M,44481,MX-M-DE-ATX-2,135,170625.3,174515.7,0.0,25815,6.6,54,0
MX,M,46844,MX-M-DE-ATX-1,133,95889.7,101595.4,-0.1,19732,4.9,0,0
MX,NAM,32588,MX-NAM-DE-CDMX-1,26,23315.1,14612.1,0.6,24761,0.9,0,0
MX,NAM,33772,MX-NAM-DE-CDMX-1,33,110984.4,70712.4,0.6,32981,3.4,0,0
MX,NAM,33778,MX-NAM-DE-CDMX-1,29,9355.8,10451.7,-0.1,39408,0.2,0,0
MX,NAM,34879,MX-NAM-DE-CDMX-1,28,53067.5,43441.7,0.2,73556,0.7,0,0
MX,NAM,35438,MX-NAM-DE-CDMX-1,29,96022.6,40325.6,1.0,12644,7.6,0,0
MX,NAM,39088,MX-NAM-DE-CDMX-1,26,22799.8,13568.8,0.7,72012,0.3,0,0
MX,NAM,42505,MX-NAM-DE-CDMX-1,30,42395.9,16615.5,1.0,23071,1.8,0,0
MX,NAM,45021,MX-NAM-DE-CDMX-1,29,24176.1,17339.5,0.4,35351,0.7,0,0
SG,ACC,8078,SG-M-ACCDE-SG-1,167,17485.3,15089.0,0.2,39542,0.4,1,0
SG,ACC,10693,SG-NAM-ACCDE-SG-1,60,50368.5,32939.8,0.5,59973,0.8,4,0
SG,ACC,20145,SG-M-ACCDE-SG-1,202,23366.2,32442.1,-0.3,105426,0.2,6,0
SG,ACC,20317,SG-M-ACCDE-SG-1,202,55331.5,61438.9,-0.1,42257,1.3,24,0
SG,ACC,21136,SG-NAM-ACCDE-SG-1,64,57961.2,33711.6,0.7,44859,1.3,0,0
SG,ACC,21428,SG-NAM-ACCDE-SG-1,59,6902.7,17984.4,-0.5,46224,0.1,0,0
SG,ACC,26789,SG-NAM-ACCDE-SG-1,66,19448.5,12601.4,0.5,43223,0.4,2,0
SG,ACC,46174,SG-M-ACCDE-SG-1,203,66987.0,52760.3,0.3,39575,1.7,0,0
UK,ACC,2253,UK-M-ACCDE-DUB-2,188,89439.0,66722.4,0.3,18771,4.8,165,0
UK,ACC,5901,UK-M-ACCDE-DUB-2,194,80164.5,44010.4,0.8,17971,4.5,204,1
UK,ACC,6924,UK-M-ACCDE-DUB-2,190,66601.4,53862.6,0.2,29832,2.2,61,0
UK,ACC,7153,UK-M-ACCDE-DUB-2,187,81676.9,80236.4,0.0,26557,3.1,191,1
UK,ACC,8332,UK-NAM-ACCDE-LDN-1,49,31089.5,33547.7,-0.1,47743,0.7,0,0
UK,ACC,8840,UK-NAM-ACCDE-LDN-1,51,30275.3,29427.7,0.0,41387,0.7,0,0
UK,ACC,9483,UK-NAM-ACCDE-LDN-1,48,45162.3,30168.9,0.5,60580,0.7,6,0
UK,ACC,9886,UK-M-ACCDE-DUB-1,195,179692.1,161195.6,0.1,28413,6.3,136,0
UK,ACC,10365,UK-M-ACCDE-DUB-2,187,59366.1,41448.6,0.4,640784,0.1,160,0
UK,ACC,12339,UK-M-ACCDE-DUB-1,197,64044.7,38363.0,0.7,73873,0.9,142,0
UK,ACC,13510,UK-M-ACCDE-DUB-1,186,83688.9,59972.2,0.4,21138,4.0,138,0
UK,ACC,13540,UK-M-ACCDE-DUB-2,186,74613.0,48826.3,0.5,25837,2.9,152,0
UK,ACC,14671,UK-NAM-ACCDE-LDN-1,49,21429.0,23792.2,-0.1,50513,0.4,0,0
UK,ACC,14736,UK-M-ACCDE-DUB-2,173,81805.6,48648.1,0.7,197247,0.4,191,1
UK,ACC,18973,UK-M-ACCDE-DUB-1,203,113676.1,87708.7,0.3,28477,4.0,102,0
UK,ACC,21198,UK-M-ACCDE-DUB-1,215,90295.6,59766.6,0.5,77468,1.2,163,0
UK,ACC,33629,UK-M-ACCDE-DUB-1,190,74906.4,44008.9,0.7,107573,0.7,149,0
UK,ACC,34419,UK-M-ACCDE-DUB-1,170,96537.7,25627.0,1.0,17531,5.5,125,0
UK,ACC,41672,UK-M-ACCDE-DUB-1,185,66313.7,36431.0,0.8,44459,1.5,133,0
UK,ACC,43796,UK-M-ACCDE-DUB-1,190,86856.0,46590.0,0.9,26990,3.2,53,0
UK,ACC,46526,UK-NAM-ACCDE-LDN-1,52,44048.6,13247.3,1.0,40538,1.1,0,0
UK,ISDCA,2909,UK-ISDCA-DE-DUB-1,50,107759.3,76226.7,0.4,7494,14.4,0,0
UK,ISDCA,6668,UK-ISDCA-DE-LDN-1,67,333875.1,219073.6,0.5,14857,22.5,33,0
UK,ISDCA,10996,UK-ISDCA-DE-LDN-1,94,346460.1,308487.0,0.1,10089,34.3,83,0
UK,ISDCA,14872,UK-ISDCA-DE-DUB-2,63,332991.6,292869.7,0.1,10653,31.3,67,1
UK,ISDCA,17137,UK-ISDCA-DE-LDN-1,96,330151.8,316118.0,0.0,9798,33.7,27,0
UK,ISDCA,18976,UK-ISDCA-DE-DUB-1,96,273169.7,220424.4,0.2,13907,19.6,57,0
UK,ISDCA,31704,UK-ISDCA-DE-DUB-2,86,360474.8,306226.2,0.2,6140,58.7,110,1
UK,ISDCA,38726,UK-ISDCA-DE-DUB-2,150,373692.4,307565.1,0.2,32087,11.6,35,0
UK,ISDCA,43977,UK-ISDCA-DE-LDN-1,119,315481.7,254725.8,0.2,16434,19.2,49,0
UK,L,2043,UK-L-SA-DUB-1,44,38951.5,39329.1,0.0,21072,1.8,113,2
UK,L,2808,UK-L-SA-DUB-2,46,153025.2,125021.0,0.2,22345,6.8,6,0
UK,L,3251,UK-L-DE-DUB-2,34,93356.0,55599.3,0.7,29435,3.2,0,0
UK,L,3302,UK-L-DE-DUB-1,33,146072.9,143633.9,0.0,39985,3.7,82,2
UK,L,3533,UK-L-SA-DUB-1,45,120981.6,95740.1,0.3,41685,2.9,130,2
UK,L,4171,UK-L-SA-DUB-2,46,70068.8,44822.1,0.6,34079,2.1,123,2
UK,L,4573,UK-L-DE-DUB-3,32,154767.9,146003.1,0.1,35640,4.3,68,2
UK,L,4827,UK-L-DE-DUB-2,36,447308.0,366901.3,0.2,21284,21.0,38,1
UK,L,5180,UK-L-DE-DUB-3,33,125426.1,72241.7,0.7,22900,5.5,88,2
UK,L,5586,UK-L-DE-DUB-2,33,157394.4,141459.3,0.1,19554,8.0,43,1
UK,L,7151,UK-L-DE-DUB-1,33,351299.5,218286.2,0.6,19880,17.7,112,3
UK,L,7230,UK-L-DE-DUB-2,32,239006.3,245952.7,0.0,20950,11.4,110,3
UK,L,7396,UK-L-DE-DUB-3,32,151290.7,96995.6,0.6,16932,8.9,103,3
UK,L,8133,UK-L-SA-DUB-2,46,100740.0,86378.3,0.2,22299,4.5,116,2
UK,L,8135,UK-L-DE-DUB-2,34,194778.5,207725.0,-0.1,19744,9.9,63,1
UK,L,9197,UK-L-SA-DUB-1,45,170348.9,114564.9,0.5,25679,6.6,109,2
UK,L,10960,UK-L-SA-DUB-1,44,117034.0,76279.3,0.5,43863,2.7,8,0
UK,L,12773,UK-L-SA-DUB-2,44,99841.9,82432.4,0.2,28149,3.5,65,1
UK,L,14641,UK-L-DE-DUB-1,32,303874.0,234262.4,0.3,16685,18.2,76,2
UK,L,15387,UK-L-SA-DUB-2,46,114864.5,83052.7,0.4,45143,2.5,107,2
UK,L,16576,UK-L-DE-DUB-3,33,200867.2,151180.4,0.3,20601,9.8,60,1
UK,L,17037,UK-L-SA-DUB-1,45,113236.1,63346.5,0.8,29209,3.9,104,2
UK,L,17171,UK-L-DE-DUB-1,32,228226.5,160110.2,0.4,19285,11.8,13,0
UK,L,17726,UK-L-DE-DUB-3,32,174843.7,207204.7,-0.2,24835,7.0,71,2
UK,L,18414,UK-L-SA-DUB-1,46,118183.4,95543.1,0.2,26139,4.5,93,2
UK,L,18625,UK-L-SA-DUB-2,44,71713.6,57723.2,0.2,37510,1.9,123,2
UK,L,19219,UK-L-SA-DUB-1,47,82068.9,79061.0,0.0,33117,2.5,141,3
UK,L,19415,UK-L-DE-DUB-1,33,221089.9,120539.1,0.8,21502,10.3,83,2
UK,L,19914,UK-L-SA-DUB-2,45,79948.4,72167.1,0.1,20136,4.0,115,2
UK,L,20049,UK-L-DE-DUB-3,33,199517.7,72257.0,1.0,19253,10.4,91,2
UK,L,29005,UK-L-SA-DUB-1,44,88870.5,67936.2,0.3,22486,4.0,76,1
UK,L,30156,UK-L-DE-DUB-1,32,194968.8,150691.3,0.3,20356,9.6,95,2
UK,L,30182,UK-L-SA-DUB-2,45,92084.1,69516.8,0.3,22595,4.1,88,1
UK,L,30199,UK-L-SA-DUB-1,44,111931.7,86116.1,0.3,21313,5.3,0,0
UK,L,33630,UK-L-DE-DUB-2,34,194639.6,143814.9,0.4,20658,9.4,42,1
UK,L,39563,UK-L-DE-DUB-3,33,165880.4,181051.4,-0.1,19468,8.5,33,1
UK,L,40746,UK-L-SA-DUB-2,45,166583.5,123246.3,0.4,24582,6.8,131,2
UK,L,42596,UK-L-SA-DUB-1,44,73229.6,76342.8,0.0,38450,1.9,79,1
UK,L,45905,UK-L-DE-DUB-2,32,132419.2,94709.4,0.4,20148,6.6,,
UK,M,4285,UK-M-SA-DUB-1,127,194566.2,160327.2,0.2,25968,7.5,206,1
UK,M,4921,UK-M-DE-DUB-1,92,442613.4,395855.5,0.1,16901,26.2,158,1
UK,M,5064,UK-M-DE-DUB-3,92,361444.6,309519.6,0.2,11774,30.7,128,1
UK,M,5072,UK-M-SA-DUB-1,126,254085.6,219640.1,0.2,23467,10.8,7,0
UK,M,5176,UK-M-DE-DUB-8,90,521763.7,414175.1,0.3,21063,24.8,178,1
UK,M,5494,UK-M-DE-DUB-1,91,508587.8,447042.6,0.1,13201,38.5,141,1
UK,M,6929,UK-M-SA-DUB-1,124,239856.8,182060.2,0.3,25271,9.5,59,0
UK,M,6938,UK-M-DE-DUB-5,92,409376.3,375897.7,0.1,19544,20.9,94,1
UK,M,6942,UK-M-DE-DUB-8,89,469906.7,378990.9,0.2,17970,26.1,157,1
UK,M,7135,UK-M-DE-DUB-2,90,583547.6,449981.7,0.3,12195,47.9,129,1
UK,M,7329,UK-M-DE-DUB-1,89,358935.5,287871.5,0.2,13355,26.9,132,1
UK,M,7332,UK-M-DE-DUB-2,92,490545.7,392374.6,0.3,14962,32.8,67,0
UK,M,8325,UK-M-ACCPSE-DUB-2,66,160710.4,132344.1,0.2,58572,2.7,145,2
UK,M,8968,UK-M-DE-DUB-9,93,642413.0,518817.2,0.2,12087,53.1,148,1
UK,M,9191,UK-M-SA-DUB-1,127,340273.5,262191.1,0.3,31779,10.7,170,1
UK,M,9834,UK-M-DE-DUB-8,90,442360.6,403240.6,0.1,26300,16.8,111,1
UK,M,9856,UK-M-DE-DUB-1,89,466760.5,394839.5,0.2,11970,39.0,139,1
UK,M,10369,UK-M-SA-DUB-1,125,312188.1,291716.5,0.1,30022,10.4,182,1
UK,M,12200,UK-M-DE-DUB-9,92,472758.3,429042.8,0.1,10412,45.4,111,1
UK,M,13392,UK-M-ACCPSE-DUB-1,100,191619.6,95637.7,1.0,82973,2.3,91,0
UK,M,13483,UK-M-DE-DUB-2,89,511635.1,442589.7,0.2,14653,34.9,213,2
UK,M,13490,UK-M-DE-DUB-3,94,387693.6,366329.6,0.1,17664,21.9,26,0
UK,M,13492,UK-M-DE-DUB-2,91,451546.2,420318.7,0.1,10931,41.3,172,1
UK,M,13763,UK-M-DE-DUB-1,92,568346.4,450759.8,0.3,13460,42.2,119,1
UK,M,14929,UK-M-ACCPSE-DUB-2,137,92763.8,63700.8,0.5,126621,0.7,175,1
UK,M,15309,UK-M-DE-DUB-5,90,546779.1,438712.8,0.2,12740,42.9,192,2
UK,M,15521,UK-M-DE-DUB-8,92,403470.3,408865.6,0.0,12805,31.5,162,1
UK,M,15524,UK-M-DE-DUB-8,91,638767.6,541102.9,0.2,28689,22.3,163,1
UK,M,16141,UK-M-DE-DUB-9,92,501485.7,447077.1,0.1,12708,39.5,126,1
UK,M,16468,UK-M-DE-DUB-3,92,92391.2,346396.3,-0.5,6105,15.1,145,1
UK,M,16485,UK-M-DE-DUB-1,91,455607.0,396712.2,0.1,13393,34.0,93,1
UK,M,17038,UK-M-DE-DUB-3,91,415208.3,294255.0,0.4,14085,29.5,24,0
UK,M,18391,UK-M-DE-DUB-5,88,383119.8,356260.5,0.1,14440,26.5,142,1
UK,M,18975,UK-M-DE-DUB-9,92,581960.3,441135.1,0.3,9428,61.7,120,1
UK,M,19113,UK-M-SA-DUB-1,2,37957.2,16749.3,1.0,779,48.7,118,59
UK,M,19203,UK-M-DE-DUB-2,91,423151.5,344452.5,0.2,11167,37.9,0,0
UK,M,19207,UK-M-DE-DUB-9,92,392018.4,363179.9,0.1,13250,29.6,95,1
UK,M,19218,UK-M-DE-DUB-8,92,484011.0,426316.2,0.1,14030,34.5,190,2
UK,M,19796,UK-M-SA-DUB-1,128,209062.6,209090.9,0.0,33403,6.3,145,1
UK,M,20773,UK-M-ACCPSE-DUB-2,114,55041.1,23463.1,1.0,46834,1.2,39,0
UK,M,20781,UK-M-DE-DUB-2,57,360699.6,397131.5,-0.1,7836,46.0,60,1
UK,M,20786,UK-M-DE-DUB-5,88,344259.0,298581.1,0.2,14035,24.5,160,1
UK,M,26345,UK-M-DE-DUB-5,91,466902.8,443626.2,0.1,9590,48.7,110,1
UK,M,32930,UK-M-DE-DUB-9,92,515540.8,439599.3,0.2,20319,25.4,111,1
UK,M,33635,UK-M-DE-DUB-9,93,536825.3,354489.3,0.5,10695,50.2,142,1
UK,M,34418,UK-M-ACCPSE-DUB-1,90,122072.3,79358.7,0.5,294044,0.4,88,0
UK,M,34773,UK-M-SA-DUB-1,177,101635.2,71501.6,0.4,40846,2.5,153,0
UK,M,35140,UK-M-DE-DUB-5,90,388650.9,327769.9,0.2,12721,30.6,130,1
UK,M,36247,UK-M-DE-DUB-3,95,486608.1,486813.2,0.0,13973,34.8,136,1
UK,M,41669,UK-M-ACCPSE-DUB-1,152,86169.6,64814.8,0.3,49463,1.7,76,0
UK,M,42967,UK-M-DE-DUB-8,90,510859.8,449459.2,0.1,11602,44.0,151,1
UK,M,43902,UK-M-DE-DUB-5,91,506455.6,408147.8,0.2,13624,37.2,45,0
UK,M,43911,UK-M-DE-DUB-1,87,492451.1,455009.4,0.1,9513,51.8,352,4
UK,M,45898,UK-M-DE-DUB-2,92,478973.7,386916.7,0.2,12850,37.3,,
UK,M,45910,UK-M-SA-DUB-1,124,264332.8,231091.1,0.1,28121,9.4,,
UK,NAM,714,UK-NAM-SA-LDN-2,14,218347.9,189475.8,0.2,54944,4.0,33,2
UK,NAM,2797,UK-NAM-HC-LDN-1,12,140990.2,135108.7,0.0,76220,1.8,3,0
UK,NAM,2860,UK-NAM-ACCPSE-LDN-1,49,119841.9,91855.4,0.3,8483,14.1,0,0
UK,NAM,2897,UK-NAM-B2B-LDN-1,10,84462.1,64815.5,0.3,46890,1.8,0,0
UK,NAM,4835,UK-NAM-LOG-LDN-2,4,422691.0,125787.6,1.0,394761,1.1,0,0
UK,NAM,4857,UK-NAM-SA-LDN-1,14,161266.5,104661.9,0.5,183190,0.9,12,0
UK,NAM,5100,UK-NAM-RH-LDN-1,14,138924.4,112776.4,0.2,172241,0.8,0,0
UK,NAM,7061,UK-NAM-RH-LDN-1,13,126001.1,72946.1,0.7,175263,0.7,4,0
UK,NAM,8634,UK-NAM-B2B-LDN-1,13,93435.0,76931.4,0.2,56710,1.6,14,1
UK,NAM,8637,UK-NAM-SA-LDN-2,19,93599.6,41917.2,1.0,54659,1.7,30,1
UK,NAM,9127,UK-NAM-SA-LDN-2,15,37381.0,29859.3,0.3,66357,0.6,21,1
UK,NAM,9376,UK-NAM-SA-LDN-1,16,82936.2,57202.0,0.4,76989,1.1,39,2
UK,NAM,9879,UK-NAM-SA-LDN-1,16,113894.1,78636.3,0.4,190918,0.6,25,1
UK,NAM,10116,UK-NAM-SA-LDN-2,18,66640.1,45984.5,0.4,58377,1.1,12,0
UK,NAM,10734,UK-NAM-RPO-LDN-1,13,50746.5,66537.1,-0.2,42899,1.2,0,0
UK,NAM,11707,UK-NAM-ACCPSE-LDN-1,49,83408.1,52392.6,0.6,9502,8.8,0,0
UK,NAM,11865,UK-NAM-SA-LDN-1,15,21536.7,15553.2,0.4,66795,0.3,130,8
UK,NAM,12058,UK-NAM-LOG-LDN-1,11,1042303.5,1067810.6,0.0,118640,8.8,0,0
UK,NAM,12059,UK-NAM-PSE-LDN-1,6,135832.9,18052.3,1.0,41178,3.3,0,0
UK,NAM,12206,UK-NAM-LOG-LDN-1,18,203771.5,123068.9,0.7,62713,3.2,0,0
UK,NAM,12748,UK-NAM-LOG-LDN-2,1,600910.1,332148.3,0.8,4257,141.2,46,46
UK,NAM,12909,UK-NAM-HC-LDN-1,9,63588.2,41369.2,0.5,50207,1.3,0,0
UK,NAM,13701,UK-NAM-SA-LDN-2,16,89014.0,50769.9,0.8,65529,1.4,60,3
UK,NAM,14123,UK-NAM-RPO-LDN-1,8,491754.0,495724.4,0.0,92506,5.3,5,0
UK,NAM,14777,UK-NAM-HC-LDN-1,11,31972.2,100132.4,-0.5,43323,0.7,0,0
UK,NAM,15057,UK-NAM-RPO-LDN-1,10,343443.5,183163.4,0.9,190013,1.8,0,0
UK,NAM,15058,UK-NAM-HC-LDN-1,11,48887.6,80233.2,-0.4,28245,1.7,1,0
UK,NAM,15059,UK-NAM-ACCSA-LDN-1,32,37291.2,27148.9,0.4,27824,1.3,92,2
UK,NAM,15860,UK-NAM-B2B-LDN-1,14,76179.8,40957.7,0.9,36167,2.1,0,0
UK,NAM,15865,UK-NAM-SA-LDN-1,19,15703.3,19273.2,-0.2,71462,0.2,24,1
UK,NAM,16460,UK-NAM-B2B-LDN-1,17,106738.4,77725.5,0.4,333736,0.3,0,0
UK,NAM,19012,UK-NAM-B2B-LDN-1,11,126573.2,131128.5,0.0,28883,4.4,0,0
UK,NAM,19787,UK-NAM-HC-LDN-1,13,75242.2,67773.1,0.1,40531,1.9,15,1
UK,NAM,19814,UK-NAM-PSE-LDN-2,11,131645.1,92453.1,0.4,15235,8.6,1,0
UK,NAM,20187,UK-NAM-ACCSA-LDN-1,33,48873.6,49217.4,0.0,29063,1.7,39,1
UK,NAM,23570,UK-NAM-RH-LDN-1,18,59205.6,34110.5,0.7,100693,0.6,0,0
UK,NAM,30197,UK-NAM-LOG-LDN-2,1,331483.3,202254.8,0.6,2373,139.7,74,74
UK,NAM,32942,UK-NAM-LOG-LDN-2,1,594452.7,476790.8,0.2,4345,136.8,56,56
UK,NAM,34754,UK-NAM-ACCSA-LDN-1,35,11792.1,29300.5,-0.5,41504,0.3,48,1
UK,NAM,35989,UK-NAM-LOG-LDN-1,18,259339.3,116089.8,1.0,150526,1.7,0,0
UK,NAM,36104,UK-NAM-PSE-LDN-1,15,95120.3,95600.1,0.0,44170,2.2,1,0
UK,NAM,36390,UK-NAM-RPO-LDN-1,10,80001.4,78844.6,0.0,104749,0.8,0,0
UK,NAM,42629,UK-NAM-B2B-LDN-1,18,27016.8,19140.1,0.4,61225,0.4,0,0
UK,NAM,44447,UK-NAM-B2B-LDN-1,13,84177.4,42464.8,1.0,50458,1.7,1,0
UK,NAM,46722,UK-NAM-SA-LDN-1,17,113619.8,75179.1,0.5,93465,1.2,0,0
UK,NAMDCA,2735,UK-NAMDCA-DE-LDN-3,80,170050.0,85839.5,1.0,50738,3.4,61,0
UK,NAMDCA,6526,UK-NAMDCA-DE-LDN-3,234,397471.3,192970.3,1.0,84609,4.7,39,0
UK,NAMDCA,10377,UK-NAMDCA-DE-LDN-2,58,161015.9,96742.3,0.7,67532,2.4,2,0
UK,NAMDCA,12918,UK-NAMDCA-DE-LDN-3,24,638441.6,316812.2,1.0,17677,36.1,3,0
UK,NAMDCA,13064,UK-NAMDCA-DE-LDN-3,18,194904.8,131149.3,0.5,3336,58.4,0,0
UK,NAMDCA,14672,UK-NAMDCA-DE-LDN-1,39,309825.7,207977.4,0.5,23167,13.4,25,0
UK,NAMDCA,21342,UK-NAMDCA-DE-LDN-2,49,345068.1,244535.6,0.4,34739,9.9,2,0
UK,NAMDCA,45927,UK-NAMDCA-DE-LDN-3,38,242526.9,212324.4,0.1,115954,2.1,,
US,ACC,3075,US-M-ACCDE-NYC-3,330,36186.4,16012.2,1.0,56004,0.6,63,0
US,ACC,3210,US-M-ACCDE-NYC-2,322,40927.9,15718.1,1.0,50106,0.8,55,0
US,ACC,3498,US-M-ACCDE-NYC-4,491,14175.5,19259.1,-0.3,49538,0.3,119,0
US,ACC,3906,US-M-ACCDE-NYC-1,98,60340.9,19677.7,1.0,13267,4.5,10,0
US,ACC,5211,US-M-ACCDE-NYC-2,407,53820.0,33202.4,0.6,46289,1.2,5,0
US,ACC,5719,US-M-ACCDE-NYC-3,349,46721.4,16567.1,1.0,62631,0.7,36,0
US,ACC,8161,US-M-ACCDE-NYC-2,330,50540.6,10839.9,1.0,51365,1.0,63,0
US,ACC,8586,US-M-ACCDE-NYC-4,860,158891.7,46655.8,1.0,153468,1.0,0,0
US,ACC,9294,US-M-ACCDE-NYC-2,337,53908.1,20968.8,1.0,40071,1.3,38,0
US,ACC,10075,US-M-ACCDE-NYC-1,287,48147.4,10436.4,1.0,35935,1.3,62,0
US,ACC,10665,US-M-ACCDE-NYC-3,330,53718.6,12176.1,1.0,58189,0.9,35,0
US,ACC,11389,US-M-ACCDE-NYC-2,303,60328.7,14855.2,1.0,42188,1.4,43,0
US,ACC,11491,US-M-ACCDE-NYC-2,347,75191.0,29374.8,1.0,36891,2.0,65,0
US,ACC,13204,US-M-ACCDE-NYC-2,332,53112.9,24132.9,1.0,48786,1.1,78,0
US,ACC,13207,US-M-ACCDE-NYC-3,303,38591.5,14435.1,1.0,42189,0.9,85,0
US,ACC,13748,US-M-ACCDE-NYC-1,308,31393.9,14880.9,1.0,42602,0.7,65,0
US,ACC,13754,US-M-ACCDE-NYC-1,302,51871.3,14661.1,1.0,26582,2.0,88,0
US,ACC,17250,US-M-ACCDE-NYC-2,294,34834.7,13658.4,1.0,50140,0.7,82,0
US,ACC,17286,US-M-ACCDE-NYC-3,323,35502.4,11085.5,1.0,55473,0.6,127,0
US,ACC,17287,US-M-ACCDE-NYC-3,307,45720.8,15338.1,1.0,45950,1.0,47,0
US,ACC,17351,US-M-ACCDE-NYC-1,307,42715.3,14700.2,1.0,27154,1.6,127,0
US,ACC,18369,US-M-ACCDE-NYC-3,280,28980.4,19455.7,0.5,42585,0.7,58,0
US,ACC,18695,US-M-ACCDE-NYC-3,302,24986.1,9639.4,1.0,49458,0.5,74,0
US,ACC,19048,US-M-ACCDE-NYC-1,287,40245.2,10274.8,1.0,44146,0.9,75,0
US,ACC,19555,US-M-ACCDE-NYC-3,302,64497.1,17116.4,1.0,54608,1.2,1,0
US,ACC,19864,US-M-ACCDE-NYC-1,301,40591.8,15050.3,1.0,41353,1.0,6,0
US,ACC,19876,US-M-ACCDE-NYC-3,323,46420.3,20300.0,1.0,49343,0.9,178,0
US,ACC,19929,US-M-ACCDE-NYC-1,285,81681.3,16491.2,1.0,41856,2.0,41,0
US,ACC,34194,US-M-ACCDE-NYC-2,317,40424.6,18165.0,1.0,37099,1.1,38,0
US,ACC,41785,US-M-ACCDE-NYC-1,283,41347.5,14874.0,1.0,35827,1.2,16,0
US,DCA,1583,US-DCA-AUTO-STM-3,31,509418.6,430608.8,0.2,32649,15.6,59,1
US,DCA,1852,US-DCA-AUTO-STM-2,173,811207.6,769264.6,0.1,9941,81.6,84,0
US,DCA,2458,US-DCA-WELLCOMM-NYC-2,131,371308.9,344110.7,0.1,15585,23.8,49,0
US,DCA,2469,US-DCA-WELLCOMM-STM-2,152,327845.4,279002.8,0.2,14069,23.3,51,0
US,DCA,2841,US-DCA-WELLCOMM-NYC-2,146,389175.3,374406.5,0.0,9087,42.8,6,0
US,DCA,4251,US-DCA-WELLCOMM-STM-2,8,6094.2,27647.4,-0.5,202,30.2,4,0
US,DCA,4283,US-DCA-QSR-STM-1,40,854562.8,673194.2,0.3,107890,7.9,11,0
US,DCA,4356,US-DCA-INS-STM-1,125,402032.5,380824.2,0.1,13124,30.6,71,0
US,DCA,4360,US-DCA-QSR-NYC-1,109,221755.2,234972.3,-0.1,34244,6.5,41,0
US,DCA,4499,US-DCA-AUTO-STM-3,48,815000.3,661781.3,0.2,25029,32.6,46,0
US,DCA,4661,US-DCA-AUTO-STM-2,155,907998.3,732229.4,0.2,13965,65.0,113,0
US,DCA,4785,US-DCA-WELLCOMM-STM-2,144,380527.0,327881.3,0.2,13579,28.0,102,0
US,DCA,4798,US-DCA-INS-NYC-1,117,258707.2,417237.4,-0.4,6458,40.1,47,0
US,DCA,4814,US-DCA-QSR-NYC-2,52,700888.4,550304.2,0.3,585124,1.2,27,0
US,DCA,5027,US-DCA-INS-NYC-1,116,445809.3,512894.0,-0.1,9851,45.3,1,0
US,DCA,5035,US-DCA-AUTO-STM-1,40,612819.2,514161.8,0.2,19754,31.0,64,1
US,DCA,5216,US-DCA-WELLCOMM-STM-1,137,356721.8,357447.7,0.0,12183,29.3,230,1
US,DCA,5568,US-DCA-AUTO-STM-2,152,959571.7,825453.5,0.2,14366,66.8,72,0
US,DCA,6301,US-DCA-WELLCOMM-STM-1,137,244044.9,199024.9,0.2,14042,17.4,83,0
US,DCA,6413,US-DCA-AUTO-STM-1,41,925912.9,770058.2,0.2,27446,33.7,29,0
US,DCA,7071,US-DCA-WELLCOMM-STM-2,52,335081.4,331517.1,0.0,50941,6.6,29,0
US,DCA,8375,US-DCA-INS-STM-1,120,473571.0,421872.9,0.1,9706,48.8,40,0
US,DCA,8507,US-DCA-INS-NYC-1,113,703240.4,553577.9,0.3,27713,25.4,84,0
US,DCA,8514,US-DCA-INS-STM-1,115,109574.4,432885.8,-0.5,4569,24.0,32,0
US,DCA,8703,US-DCA-AUTO-STM-1,148,837555.4,692263.9,0.2,11797,71.0,68,0
