Market,Sales rep ID,PCID count,PQR 90d ($),Revenue 90d ($),Ideal PCID,Vs ideal PCID,Too big,Too little,Peel to ideal,Grow slots
US-S,41846,8,134950.6,115355.6,45,-37,True,True,0,37
US-S,41410,8,33915.8,44738.5,45,-37,False,True,0,37
US-S,43246,8,34009.2,24642.5,45,-37,False,True,0,37
US-S,40949,9,7285.0,4855.2,45,-36,False,True,0,36
US-S,9078,9,6982.3,39052.2,45,-36,False,True,0,36
US-S,21237,9,68718.4,140233.4,45,-36,True,True,0,36
US-S,25613,11,45795.9,61104.9,45,-34,False,True,0,34
US-S,33621,11,36419.0,35489.9,45,-34,True,True,0,34
US-S,12305,12,13927.6,20814.2,45,-33,False,True,0,33
US-S,12546,12,45221.6,50372.2,45,-33,True,True,0,33
US-S,7071,12,9228.9,12021.4,45,-33,False,True,0,33
US-S,8799,13,46393.0,52754.7,45,-32,True,True,0,32
US-S,26542,13,17249.3,19728.4,45,-32,True,True,0,32
US-S,29943,13,33733.3,58732.8,45,-32,True,True,0,32
US-S,26038,13,5974.7,6049.5,45,-32,True,True,0,32
US-S,14484,13,21996.0,22234.7,45,-32,True,True,0,32
US-S,15396,13,10263.6,8141.7,45,-32,True,True,0,32
US-S,9810,14,19781.2,38751.2,45,-31,True,True,0,31
US-S,27917,14,25837.8,28253.3,45,-31,True,True,0,31
US-S,43655,14,27840.2,14369.7,45,-31,True,True,0,31
US-S,8946,15,52056.1,49482.1,45,-30,True,True,0,30
US-S,42461,15,23579.9,40419.9,45,-30,True,True,0,30
US-S,9297,15,5728.4,15132.7,45,-30,True,True,0,30
US-S,27904,16,14511.6,31744.5,45,-29,True,True,0,29
US-S,12717,16,32291.7,49600.3,45,-29,True,True,0,29
US-S,41836,16,81442.7,101261.5,45,-29,True,True,0,29
US-S,9824,16,17889.1,14546.5,45,-29,True,True,0,29
US-S,40185,17,10739.4,14491.9,45,-28,True,True,0,28
US-S,4360,17,24733.3,20383.2,45,-28,True,True,0,28
US-S,7067,18,6992.3,10450.9,45,-27,True,True,0,27
US-S,42726,18,35685.6,29892.2,45,-27,True,True,0,27
US-S,44976,18,29011.6,29498.3,45,-27,True,True,0,27
US-S,45364,18,29113.8,41971.0,45,-27,True,True,0,27
US-S,12950,19,11547.0,7056.9,45,-26,True,True,0,26
US-S,17014,19,26087.1,42379.6,45,-26,True,True,0,26
US-S,32476,19,7014.3,4351.9,45,-26,True,True,0,26
US-S,6301,24,18461.2,14454.6,45,-21,True,True,0,21
US-S,35540,24,36737.5,48304.0,45,-21,True,True,0,21
US-S,31971,27,63791.8,59808.5,45,-18,True,True,0,18
US-S,26555,27,21971.1,22337.4,45,-18,True,True,0,18
US-S,23768,30,35780.3,64664.6,45,-15,True,True,0,15
US-S,19244,32,156959.6,191557.0,45,-13,True,True,0,13
US-S,4785,32,21290.8,35517.0,45,-13,True,True,0,13
US-S,25533,32,64913.0,106193.2,45,-13,True,True,0,13
US-S,44349,33,42750.5,56771.8,45,-12,True,True,0,12
US-S,5216,33,53137.9,66042.4,45,-12,True,True,0,12
US-S,41041,33,51245.0,64358.9,45,-12,True,True,0,12
US-S,8375,33,96994.9,107381.1,45,-12,True,True,0,12
US-S,13202,33,145681.4,196632.7,45,-12,True,True,0,12
US-S,13208,33,60778.9,51115.5,45,-12,True,True,0,12
US-S,11034,34,65260.0,61781.4,45,-11,True,True,0,11
US-S,28430,34,28507.4,45806.7,45,-11,True,True,0,11
US-S,11560,36,117916.3,124145.1,45,-9,True,True,0,9
US-S,10390,36,44046.8,65945.0,45,-9,True,True,0,9
US-S,9666,36,48030.0,65274.8,45,-9,True,True,0,9
US-S,4251,36,31977.3,34449.9,45,-9,True,True,0,9
US-S,43973,37,92701.8,89367.6,45,-8,True,True,0,8
US-S,4356,37,112827.3,99189.8,45,-8,True,True,0,8
US-S,43972,37,140751.1,163924.1,45,-8,True,True,0,8
US-S,27413,38,45185.6,63337.4,45,-7,True,True,0,7
US-S,10078,38,74449.9,98155.4,45,-7,True,True,0,7
US-S,25809,39,30825.3,60522.4,45,-6,True,True,0,6
US-S,42727,39,64920.8,79576.9,45,-6,True,True,0,6
US-S,24655,39,107538.2,130770.0,45,-6,True,True,0,6
US-S,5225,39,68742.6,53456.1,45,-6,True,True,0,6
US-S,24654,39,148259.6,187827.2,45,-6,True,True,0,6
US-S,35874,40,92293.7,106034.4,45,-5,True,True,0,5
US-S,2458,40,99160.3,97157.5,45,-5,True,True,0,5
US-S,2469,41,33246.5,43839.3,45,-4,True,True,0,4
US-S,11490,41,62302.2,57018.6,45,-4,True,True,0,4
US-S,42729,41,51731.8,62565.8,45,-4,True,True,0,4
US-S,21467,41,184820.4,193044.5,45,-4,True,True,0,4
US-S,4798,41,72777.3,66487.8,45,-4,True,True,0,4
US-S,7394,41,115238.9,150359.2,45,-4,True,True,0,4
US-S,8507,42,131664.3,156281.1,45,-3,True,True,0,3
US-S,10174,42,96195.4,121581.2,45,-3,True,True,0,3
US-S,40757,43,102078.6,90992.5,45,-2,True,True,0,2
US-S,11168,43,173562.4,234366.4,45,-2,True,True,0,2
US-S,32166,43,74646.7,95530.1,45,-2,True,True,0,2
US-S,41379,43,97224.6,109275.7,45,-2,True,True,0,2
US-S,13597,43,132178.3,171823.6,45,-2,True,True,0,2
US-S,4661,44,148369.9,175281.1,45,-1,True,True,0,1
US-S,19661,44,55449.1,68095.3,45,-1,True,True,0,1
US-S,11561,45,129105.7,151194.7,45,0,True,False,0,0
US-S,5568,45,185458.3,249996.1,45,0,True,False,0,0
US-XL,32828,61,14340.0,32106.1,5,56,True,False,56,0
US-XL,32476,40,9015.1,28117.2,5,35,True,False,35,0
US-XL,19174,32,10282.3,19898.4,5,27,True,False,27,0
US-XL,7067,30,11276.5,30970.8,5,25,True,False,25,0
US-XL,9297,26,11942.0,14208.8,5,21,True,False,21,0
US-XL,19070,26,301850.0,383353.2,5,21,True,False,21,0
US-XL,16707,25,181131.6,212788.8,5,20,True,False,20,0
US-XL,5416,25,199488.2,215246.2,5,20,True,False,20,0
US-XL,41846,25,75057.2,137821.6,5,20,True,False,20,0
US-XL,8346,23,118192.6,175683.6,5,18,True,False,18,0
US-XL,16301,23,261411.6,332645.0,5,18,True,False,18,0
US-XL,3778,22,115137.7,143259.9,5,17,True,False,17,0
US-XL,13213,22,122223.5,157079.3,5,17,True,False,17,0
US-XL,7308,22,249290.2,373583.8,5,17,True,False,17,0
US-XL,10467,22,141126.8,151441.2,5,17,True,False,17,0
US-XL,42472,22,122184.9,104243.2,5,17,True,False,17,0
US-XL,41659,21,124252.6,183846.8,5,16,True,False,16,0
US-XL,4283,20,430093.9,453521.4,5,15,True,False,15,0
US-XL,20978,20,816617.0,838156.7,5,15,True,False,15,0
US-XL,10177,20,134907.9,117784.6,5,15,True,False,15,0
US-XL,6061,20,73177.0,107890.9,5,15,True,False,15,0
US-XL,15429,20,362608.7,480865.6,5,15,True,False,15,0
US-XL,26038,20,191168.3,287442.5,5,15,True,False,15,0
US-XL,17596,20,112278.4,112976.5,5,15,True,False,15,0
US-XL,1647,20,136008.3,152944.8,5,15,True,False,15,0
US-XL,31248,20,147636.5,259450.5,5,15,True,False,15,0
US-XL,41838,20,128782.3,198523.8,5,15,True,False,15,0
US-XL,26768,20,176142.7,299044.1,5,15,True,False,15,0
US-XL,13755,20,211186.7,259396.5,5,15,True,False,15,0
US-XL,14472,20,115301.1,157983.4,5,15,True,False,15,0
US-XL,42449,20,111072.3,149717.8,5,15,True,False,15,0
US-XL,18943,19,435556.0,454424.3,5,14,True,False,14,0
US-XL,44012,19,191780.1,262001.8,5,14,True,False,14,0
US-XL,3606,19,157740.5,168829.7,5,14,True,False,14,0
US-XL,20308,19,134881.0,157580.8,5,14,True,False,14,0
US-XL,40905,19,113969.2,125042.6,5,14,True,False,14,0
US-XL,1573,19,323845.4,402206.0,5,14,True,False,14,0
US-XL,13251,19,531496.8,520520.7,5,14,True,False,14,0
US-XL,1992,19,109571.9,121032.6,5,14,True,False,14,0
US-XL,18364,19,174667.0,205868.9,5,14,True,False,14,0
US-XL,15970,19,203163.0,216053.0,5,14,True,False,14,0
US-XL,31076,19,83715.2,108770.9,5,14,True,False,14,0
US-XL,15608,19,60196.1,67806.5,5,14,True,False,14,0
US-XL,5454,19,214186.4,208000.8,5,14,True,False,14,0
US-XL,16305,19,88199.3,60005.5,5,14,True,False,14,0
US-XL,19890,19,77361.8,126308.6,5,14,True,False,14,0
US-XL,13214,18,100697.9,126302.1,5,13,True,False,13,0
US-XL,4814,18,343705.1,449831.1,5,13,True,False,13,0
US-XL,45264,18,64763.5,98325.0,5,13,True,False,13,0
US-XL,41841,18,74604.7,87798.3,5,13,True,False,13,0
US-XL,42730,18,184892.4,246461.5,5,13,True,False,13,0
US-XL,1071,18,314852.8,294146.6,5,13,True,False,13,0
US-XL,26946,18,226746.4,296628.1,5,13,True,False,13,0
US-XL,42570,18,128119.6,133109.1,5,13,True,False,13,0
US-XL,45024,17,297905.9,372464.1,5,12,True,False,12,0
US-XL,17547,17,32672.2,53552.3,5,12,True,False,12,0
US-XL,13805,17,251547.5,356216.0,5,12,True,False,12,0
US-XL,46612,17,202410.4,226516.6,5,12,True,False,12,0
US-XL,1428,17,228243.9,292576.9,5,12,True,False,12,0
US-XL,2738,17,511528.8,520009.8,5,12,True,False,12,0
US-XL,6440,17,157931.9,174794.1,5,12,True,False,12,0
US-XL,10351,17,75742.5,89208.6,5,12,True,False,12,0
US-XL,18501,17,77909.1,81014.2,5,12,True,False,12,0
US-XL,1133,17,145307.7,121440.9,5,12,True,False,12,0
US-XL,24948,17,199486.8,300762.6,5,12,True,False,12,0
US-XL,18144,16,253208.4,291330.3,5,11,True,False,11,0
US-XL,9700,16,76253.1,127478.5,5,11,True,False,11,0
US-XL,20204,16,136642.1,169083.9,5,11,True,False,11,0
US-XL,42921,16,121325.2,152305.2,5,11,True,False,11,0
US-XL,42760,16,126889.9,166957.0,5,11,True,False,11,0
US-XL,27648,16,218806.0,228262.2,5,11,True,False,11,0
US-XL,12301,16,132631.5,216101.4,5,11,True,False,11,0
US-XL,34462,16,258899.4,308627.7,5,11,True,False,11,0
US-XL,15240,16,116877.0,124891.8,5,11,True,False,11,0
US-XL,1258,15,274158.4,280598.3,5,10,True,False,10,0
US-XL,41678,15,153369.4,195215.1,5,10,True,False,10,0
US-XL,24654,15,88712.6,66151.2,5,10,True,False,10,0
US-XL,32877,15,165461.4,183398.5,5,10,True,False,10,0
US-XL,42752,15,31295.0,95774.6,5,10,True,False,10,0
US-XL,38392,15,755175.6,767066.3,5,10,True,False,10,0
US-XL,42924,15,324041.4,283303.6,5,10,True,False,10,0
US-XL,11485,15,195763.8,152617.5,5,10,True,False,10,0
US-XL,46613,15,296439.9,313920.0,5,10,True,False,10,0
US-XL,23204,15,519051.8,664478.9,5,10,True,False,10,0
US-XL,42639,15,41055.9,74383.7,5,10,True,False,10,0
US-XL,4334,15,353296.1,422649.2,5,10,True,False,10,0
US-XL,41048,14,75555.5,67949.2,5,9,True,False,9,0
US-XL,20321,14,143313.9,174271.7,5,9,True,False,9,0
US-XL,35203,14,153826.5,193365.1,5,9,True,False,9,0
US-XL,15731,14,225649.3,226170.5,5,9,True,False,9,0
US-XL,4356,14,32839.3,24157.2,5,9,True,False,9,0
US-XL,8375,14,31480.6,23637.4,5,9,True,False,9,0
US-XL,26132,14,104783.5,169639.1,5,9,True,False,9,0
US-XL,46490,14,57636.5,65090.0,5,9,True,False,9,0
US-XL,16300,14,127282.3,185159.8,5,9,True,False,9,0
US-XL,41452,14,169157.3,208844.4,5,9,True,False,9,0
US-XL,28368,14,400038.8,475421.2,5,9,True,False,9,0
US-XL,15230,14,119408.5,122162.8,5,9,True,False,9,0
US-XL,17674,14,131831.2,177191.1,5,9,True,False,9,0
US-XL,43721,14,166414.4,207372.4,5,9,True,False,9,0
US-XL,45409,14,42494.8,119821.7,5,9,True,False,9,0
US-XL,45470,14,284616.7,391563.9,5,9,True,False,9,0
US-XL,32448,14,189773.4,282978.7,5,9,True,False,9,0
US-XL,32640,13,253196.1,269373.8,5,8,True,False,8,0
US-XL,3650,13,303848.9,399352.8,5,8,True,False,8,0
US-XL,42751,13,318207.1,243060.1,5,8,True,False,8,0
US-XL,43735,13,178780.6,220249.4,5,8,True,False,8,0
US-XL,10323,13,228443.0,274057.3,5,8,True,False,8,0
US-XL,24011,13,89280.4,67246.4,5,8,True,False,8,0
US-XL,17848,13,77596.9,60578.0,5,8,True,False,8,0
US-XL,40646,13,550954.0,555291.2,5,8,True,False,8,0
US-XL,14703,13,342000.0,368179.2,5,8,True,False,8,0
US-XL,39529,13,133575.7,179395.5,5,8,True,False,8,0
US-XL,25615,13,888591.6,878632.8,5,8,True,False,8,0
US-XL,41718,13,144488.6,163990.8,5,8,True,False,8,0
US-XL,41837,13,199179.6,325103.5,5,8,True,False,8,0
US-XL,25626,13,173776.6,151241.8,5,8,True,False,8,0
US-XL,6297,13,186677.6,259874.7,5,8,True,False,8,0
US-XL,5137,13,56594.5,114129.4,5,8,True,False,8,0
US-XL,2778,13,235741.9,347020.9,5,8,True,False,8,0
US-XL,7087,12,47808.7,28775.9,5,7,True,False,7,0
US-XL,40880,12,57011.5,52550.0,5,7,True,False,7,0
US-XL,42988,12,42531.2,28549.6,5,7,True,False,7,0
US-XL,23240,12,13695.9,27021.4,5,7,True,False,7,0
US-XL,44086,12,147550.4,180173.3,5,7,True,False,7,0
US-XL,25630,12,109008.3,87442.9,5,7,True,False,7,0
US-XL,2580,12,215041.1,218295.9,5,7,True,False,7,0
US-XL,34268,12,216277.7,290924.9,5,7,True,False,7,0
US-XL,34182,12,116284.7,106825.4,5,7,True,False,7,0
US-XL,33446,12,30557.8,24093.7,5,7,True,False,7,0
US-XL,26473,12,186465.2,257323.0,5,7,True,False,7,0
US-XL,10390,12,13885.7,22101.6,5,7,True,False,7,0
US-XL,18153,12,46130.3,72096.1,5,7,True,False,7,0
US-XL,28371,12,90904.1,117345.8,5,7,True,False,7,0
US-XL,39735,12,59887.2,82225.8,5,7,True,False,7,0
US-XL,41836,12,40553.7,47468.2,5,7,True,False,7,0
US-XL,10178,12,232448.3,227582.9,5,7,True,False,7,0
US-XL,32553,12,85637.0,110789.5,5,7,True,False,7,0
US-XL,39586,12,277677.9,308377.5,5,7,True,False,7,0
US-XL,29938,12,62072.4,76325.7,5,7,True,False,7,0
US-XL,23228,12,119694.4,182637.7,5,7,True,False,7,0
US-XL,40759,12,95057.5,208410.2,5,7,True,False,7,0
US-XL,34511,12,125319.4,211266.2,5,7,True,False,7,0
US-XL,40833,12,153172.2,483089.0,5,7,True,False,7,0
US-XL,33937,12,61847.1,108009.8,5,7,True,False,7,0
US-XL,43972,12,31794.0,39742.5,5,7,True,False,7,0
US-XL,4798,12,31874.1,35804.1,5,7,True,False,7,0
US-XL,33325,11,70334.3,143549.8,5,6,True,False,6,0
US-XL,31227,11,66717.2,71054.2,5,6,True,False,6,0
US-XL,15634,11,38509.4,50265.5,5,6,True,False,6,0
US-XL,15229,11,73850.4,60272.5,5,6,True,False,6,0
US-XL,31661,11,73324.2,72826.5,5,6,True,False,6,0
US-XL,14255,11,197383.2,226337.5,5,6,True,False,6,0
US-XL,39135,11,212791.8,421080.3,5,6,True,False,6,0
US-XL,7167,11,66751.2,128571.0,5,6,True,False,6,0
US-XL,32814,11,142046.2,192335.8,5,6,True,False,6,0
US-XL,11034,11,24913.8,20252.8,5,6,True,False,6,0
US-XL,40758,11,89848.4,104612.6,5,6,True,False,6,0
US-XL,16997,11,95281.1,115496.8,5,6,True,False,6,0
US-XL,15478,11,68377.6,143196.1,5,6,True,False,6,0
US-XL,43533,11,46008.7,27922.5,5,6,True,False,6,0
US-XL,17126,11,160248.0,0.0,5,6,True,False,6,0
US-XL,41845,11,65871.2,62016.7,5,6,True,False,6,0
US-XL,39566,11,156107.9,304185.3,5,6,True,False,6,0
US-XL,14476,11,153720.9,113407.8,5,6,True,False,6,0
US-XL,31837,11,101200.7,94610.6,5,6,True,False,6,0
US-XL,35552,11,379205.4,430199.9,5,6,True,False,6,0
US-XL,528,11,36155.4,206924.1,5,6,True,False,6,0
US-XL,20346,11,34597.9,38310.6,5,6,True,False,6,0
US-XL,45225,11,188187.8,320657.3,5,6,True,False,6,0
US-XL,25580,11,83647.0,116252.2,5,6,True,False,6,0
US-XL,15732,11,106011.8,144576.1,5,6,True,False,6,0
US-XL,7221,11,50496.4,85314.8,5,6,True,False,6,0
US-XL,29222,11,129003.6,180575.8,5,6,True,False,6,0
US-XL,7071,11,248765.8,223528.5,5,6,True,False,6,0
US-XL,9666,11,22916.6,4563.2,5,6,True,False,6,0
US-XL,39350,11,330829.5,369743.0,5,6,True,False,6,0
US-XL,45338,11,106290.4,98598.6,5,6,True,False,6,0
US-XL,10346,11,80898.4,118296.2,5,6,True,False,6,0
US-XL,33621,11,16249.8,60112.6,5,6,True,False,6,0
US-XL,40860,10,24175.6,37982.0,5,5,True,False,5,0
US-XL,42770,10,56883.8,65689.2,5,5,True,False,5,0
US-XL,34856,10,70690.4,83733.4,5,5,True,False,5,0
US-XL,17645,10,53880.2,58496.7,5,5,True,False,5,0
US-XL,38264,10,50332.9,61558.5,5,5,True,False,5,0
US-XL,23446,10,256167.4,338178.2,5,5,True,False,5,0
US-XL,9824,10,55950.5,84620.0,5,5,True,False,5,0
US-XL,43019,10,63020.8,63001.8,5,5,True,False,5,0
US-XL,8267,10,183695.6,197194.0,5,5,True,False,5,0
US-XL,41373,10,78066.9,106211.1,5,5,True,False,5,0
US-XL,46240,10,318267.8,312311.8,5,5,True,False,5,0
US-XL,12546,10,52382.0,47619.1,5,5,True,False,5,0
US-XL,45929,10,51681.9,43812.7,5,5,True,False,5,0
US-XL,41789,10,95643.1,138228.8,5,5,True,False,5,0
US-XL,8606,10,333490.9,300277.6,5,5,True,False,5,0
US-XL,5030,10,28594.5,50190.3,5,5,True,False,5,0
US-XL,41741,10,311504.4,433268.1,5,5,True,False,5,0
US-XL,32875,10,26757.6,29097.8,5,5,True,False,5,0
US-XL,46460,10,351099.3,545263.9,5,5,True,False,5,0
US-XL,45233,10,136934.9,137239.8,5,5,True,False,5,0
US-XL,28430,10,18781.5,20971.1,5,5,True,False,5,0
US-XL,22734,10,23571.1,16039.9,5,5,True,False,5,0
US-XL,8507,10,85082.2,88807.7,5,5,True,False,5,0
US-XL,30214,10,23866.5,19539.1,5,5,True,False,5,0
US-XL,23980,10,84779.3,107084.3,5,5,True,False,5,0
US-XL,2007,10,66109.8,50054.4,5,5,True,False,5,0
US-XL,10078,10,10272.9,8857.7,5,5,True,False,5,0
US-XL,28524,10,33616.9,28190.2,5,5,True,False,5,0
US-XL,25653,10,208346.0,172740.9,5,5,True,False,5,0
US-XL,12950,10,64454.8,220398.1,5,5,True,False,5,0
US-XL,9656,10,156340.8,154316.2,5,5,True,False,5,0
US-XL,25613,9,25239.8,13837.1,5,4,True,False,4,0
US-XL,2151,9,65131.6,54514.4,5,4,True,False,4,0
US-XL,23206,9,137026.6,218782.8,5,4,True,False,4,0
US-XL,27619,9,118379.2,163608.4,5,4,True,False,4,0
US-XL,11762,9,155394.4,220285.7,5,4,True,False,4,0
US-XL,8514,9,14535.4,15334.2,5,4,True,False,4,0
US-XL,39087,9,101478.9,110066.8,5,4,True,False,4,0
US-XL,27360,9,50119.1,88795.6,5,4,True,False,4,0
US-XL,39534,9,276099.1,198215.1,5,4,True,False,4,0
US-XL,44300,9,82969.8,65247.8,5,4,True,False,4,0
US-XL,40910,9,258714.1,285182.7,5,4,True,False,4,0
US-XL,17014,9,48123.2,83117.9,5,4,True,False,4,0
US-XL,12305,9,146382.5,151228.0,5,4,True,False,4,0
US-XL,40822,9,131741.9,163005.4,5,4,True,False,4,0
US-XL,42422,9,94966.2,161474.7,5,4,True,False,4,0
US-XL,3316,9,105747.9,123044.9,5,4,True,False,4,0
US-XL,36034,9,94327.8,87048.5,5,4,True,False,4,0
US-XL,25544,9,136915.5,136074.7,5,4,True,False,4,0
US-XL,17350,9,104659.4,257002.7,5,4,True,False,4,0
US-XL,39856,9,169570.8,159744.4,5,4,True,False,4,0
US-XL,35540,9,48437.9,42857.5,5,4,True,False,4,0
US-XL,29614,9,265877.4,348544.7,5,4,True,False,4,0
US-XL,6301,9,32176.5,32014.0,5,4,True,False,4,0
US-XL,42791,9,92098.1,82448.4,5,4,True,False,4,0
US-XL,31328,9,87860.7,99429.5,5,4,True,False,4,0
US-XL,9784,9,41789.6,48512.4,5,4,True,False,4,0
US-XL,40245,9,260029.7,329561.8,5,4,True,False,4,0
US-XL,39395,9,70429.3,80944.9,5,4,True,False,4,0
US-XL,18326,9,3083872.6,1170556.2,5,4,True,False,4,0
US-XL,17749,9,73304.4,106774.2,5,4,True,False,4,0
US-XL,34838,9,257841.3,340110.2,5,4,True,False,4,0
US-XL,12539,9,73979.4,90283.1,5,4,True,False,4,0
US-XL,41618,9,106232.5,141800.7,5,4,True,False,4,0
US-XL,18917,9,185946.4,190961.2,5,4,True,False,4,0
US-XL,10311,9,201938.7,222993.6,5,4,True,False,4,0
US-XL,28951,9,57628.7,60062.3,5,4,True,False,4,0
US-XL,20068,9,89813.3,114785.2,5,4,True,False,4,0
US-XL,15232,9,71623.7,68788.3,5,4,True,False,4,0
US-XL,19641,9,227737.3,288432.2,5,4,True,False,4,0
US-XL,11490,9,75591.7,68098.4,5,4,True,False,4,0
US-XL,39086,9,135550.5,145374.2,5,4,True,False,4,0
US-XL,1214,9,219092.4,312955.4,5,4,True,False,4,0
US-XL,46698,9,105226.8,114678.2,5,4,True,False,4,0
US-XL,17531,9,178415.0,203838.5,5,4,True,False,4,0
US-XL,40459,9,71645.6,50644.9,5,4,True,False,4,0
US-XL,30801,9,257278.3,457007.1,5,4,True,False,4,0
US-XL,18722,9,24976.2,22160.9,5,4,True,False,4,0
US-XL,38024,9,147280.8,171359.7,5,4,True,False,4,0
US-XL,2857,9,149444.8,102341.2,5,4,True,False,4,0
US-XL,31817,9,41504.6,73974.0,5,4,True,False,4,0
US-XL,4598,8,282096.8,348519.0,5,3,True,False,3,0
US-XL,2530,8,292370.1,420258.9,5,3,True,False,3,0
US-XL,14542,8,359858.4,546007.1,5,3,True,False,3,0
US-XL,36042,8,625852.9,621279.3,5,3,True,False,3,0
US-XL,16306,8,213584.0,333966.7,5,3,True,False,3,0
US-XL,24095,8,372045.4,446300.5,5,3,True,False,3,0
US-XL,46514,8,281246.9,368754.2,5,3,True,False,3,0
US-XL,14546,8,464213.8,568248.8,5,3,True,False,3,0
US-XL,31302,8,285831.6,397182.4,5,3,True,False,3,0
US-XL,29893,8,206803.5,176660.6,5,3,True,False,3,0
US-XL,23205,8,272507.9,329879.0,5,3,True,False,3,0
US-XL,2168,8,188611.1,168482.0,5,3,True,False,3,0
US-XL,21305,8,240466.7,240157.5,5,3,True,False,3,0
US-XL,23715,8,443835.5,504320.2,5,3,True,False,3,0
US-XL,40909,8,397154.9,489990.4,5,3,True,False,3,0
US-XL,30477,7,157449.6,123830.3,5,2,True,False,2,0
US-XL,33352,7,152117.8,213984.2,5,2,True,False,2,0
US-XL,10769,7,285510.0,355684.4,5,2,True,False,2,0
US-XL,14544,7,157972.4,188519.9,5,2,True,False,2,0
US-XL,3485,7,414658.0,430441.7,5,2,True,False,2,0
US-XL,5666,7,336503.1,382767.0,5,2,True,False,2,0
US-XL,40246,7,222759.8,143631.6,5,2,True,False,2,0
US-XL,19138,7,213064.1,331374.7,5,2,True,False,2,0
US-XL,14548,7,162425.3,281194.9,5,2,True,False,2,0
US-XL,34430,7,238265.0,272757.5,5,2,True,False,2,0
US-XL,23721,7,271705.4,303568.7,5,2,True,False,2,0
US-XL,34457,7,165427.8,148320.8,5,2,True,False,2,0
US-XL,17707,6,160170.0,137713.9,5,1,True,False,1,0
US-XL,15655,6,160998.0,136064.0,5,1,True,False,1,0
US-XL,3426,6,583631.8,688469.6,5,1,True,False,1,0
US-XL,3898,6,364178.5,510560.1,5,1,True,False,1,0
US-XL,25638,6,301644.7,293315.6,5,1,True,False,1,0
US-XL,30167,6,262353.8,463810.7,5,1,True,False,1,0
US-XL,29577,6,202149.2,238185.5,5,1,True,False,1,0
US-XL,30213,6,780343.3,1238869.2,5,1,True,False,1,0
US-XL,24658,6,394568.4,520035.4,5,1,True,False,1,0
US-XL,23787,6,303333.4,403546.0,5,1,True,False,1,0
US-XL,3726,1,7177.6,5756.0,5,-4,False,True,0,4
US-XL,9068,1,8124.6,4474.8,5,-4,False,True,0,4
US-XL,41601,1,12841.2,38164.8,5,-4,False,True,0,4
US-XL,19244,1,5247.1,4800.6,5,-4,False,True,0,4
US-XL,4076,1,242498.4,519141.6,5,-4,True,True,0,4
US-XL,41598,1,12531.8,25395.9,5,-4,False,True,0,4
US-XL,32413,1,271690.2,303232.1,5,-4,True,True,0,4
US-XL,27234,1,67699.1,54949.3,5,-4,False,True,0,4
US-XL,2154,1,3298564.8,5363639.2,5,-4,True,True,0,4
US-XL,14934,1,8957.9,50296.9,5,-4,False,True,0,4
US-XL,17349,1,21761.4,38472.8,5,-4,False,True,0,4
US-XL,17834,1,8927.3,9284.4,5,-4,False,True,0,4
US-XL,23767,1,5758.3,5958.2,5,-4,False,True,0,4
US-XL,2571,1,15463.4,19561.5,5,-4,False,True,0,4
US-XL,34432,1,11845.8,9888.3,5,-4,False,True,0,4
US-XL,44285,1,9164.4,0.0,5,-4,False,True,0,4
US-XL,35541,1,18662.0,23790.1,5,-4,False,True,0,4
US-XL,4251,1,9244.3,10160.0,5,-4,False,True,0,4
US-XL,34177,2,11240.1,8266.8,5,-3,False,True,0,3
US-XL,3900,2,577065.3,2012639.7,5,-3,True,True,0,3
US-XL,13477,2,35542.5,46356.2,5,-3,False,True,0,3
US-XL,9508,2,6608.6,7887.1,5,-3,False,True,0,3
US-XL,8770,2,248743.1,330156.8,5,-3,True,True,0,3
US-XL,7309,2,154182.7,169022.3,5,-3,True,True,0,3
US-XL,23227,2,5544.7,19559.6,5,-3,False,True,0,3
US-XL,13478,2,33577.9,40128.2,5,-3,False,True,0,3
US-XL,23226,2,6645.6,1059.9,5,-3,False,True,0,3
US-XL,45241,2,5961.3,4692.5,5,-3,False,True,0,3
US-XL,7650,2,40840.5,31727.4,5,-3,False,True,0,3
US-XL,3061,2,8915.9,7914.2,5,-3,False,True,0,3
US-XL,17697,2,8358.3,14867.0,5,-3,False,True,0,3
US-XL,13797,2,9882.3,4702.0,5,-3,False,True,0,3
US-XL,46515,2,12148.5,13299.4,5,-3,False,True,0,3
US-XL,17649,2,15364.0,13826.8,5,-3,False,True,0,3
US-XL,32881,2,6672.7,4120.4,5,-3,False,True,0,3
US-XL,19547,2,82478.8,57512.9,5,-3,False,True,0,3
US-XL,4431,2,33698.4,27454.8,5,-3,False,True,0,3
US-XL,17836,2,11951.5,16382.1,5,-3,False,True,0,3
US-XL,35413,2,10168.1,10100.5,5,-3,False,True,0,3
US-XL,3904,2,30174.0,24551.8,5,-3,False,True,0,3
US-XL,20332,2,8173.4,14084.8,5,-3,False,True,0,3
US-XL,31947,2,13104.6,6352.5,5,-3,False,True,0,3
US-XL,23770,2,13915.6,16990.5,5,-3,False,True,0,3
US-XL,43655,2,6671.4,870.7,5,-3,False,True,0,3
US-XL,36375,2,19196.0,19446.8,5,-3,False,True,0,3
US-XL,32869,2,9475.8,7462.8,5,-3,False,True,0,3
US-XL,17525,2,19347.2,11955.1,5,-3,False,True,0,3
US-XL,32797,2,6058.4,7656.9,5,-3,False,True,0,3
US-XL,6672,2,551805.5,789653.6,5,-3,True,True,0,3
US-XL,33673,2,6636.2,8797.7,5,-3,False,True,0,3
